time,open,high,low,close,volume,timestamp,dividends,stock splits
2023-11-02 12:00:00+00:00,1836.787109375,1842.464599609375,1790.11474609375,1800.777587890625,785390592,2023-11-02 12:00:00+00:00,0,0
2023-11-03 00:00:00+00:00,1800.91650390625,1802.86328125,1779.635498046875,1789.69677734375,123513856,2023-11-03 00:00:00+00:00,0,0
2023-11-03 12:00:00+00:00,1786.9605712890625,1835.072509765625,1786.9605712890625,1832.83447265625,358526976,2023-11-03 12:00:00+00:00,0,0
2023-11-04 00:00:00+00:00,1833.368896484375,1847.974609375,1825.736572265625,1837.83251953125,182904320,2023-11-04 00:00:00+00:00,0,0
2023-11-04 12:00:00+00:00,1838.5748291015625,1867.2613525390625,1830.436279296875,1857.0224609375,281170944,2023-11-04 12:00:00+00:00,0,0
2023-11-05 00:00:00+00:00,1857.3956298828125,1895.3602294921875,1848.6201171875,1888.9979248046875,1373708288,2023-11-05 00:00:00+00:00,0,0
2023-11-05 12:00:00+00:00,1889.37646484375,1911.608642578125,1863.7523193359375,1894.6544189453125,2818094592,2023-11-05 12:00:00+00:00,0,0
2023-11-06 00:00:00+00:00,1894.027099609375,1900.947509765625,1871.9730224609375,1899.3004150390625,376431616,2023-11-06 00:00:00+00:00,0,0
2023-11-06 12:00:00+00:00,1899.6446533203125,1914.5826416015625,1883.2747802734375,1900.306884765625,795429888,2023-11-06 12:00:00+00:00,0,0
2023-11-07 00:00:00+00:00,1900.5997314453125,1904.3310546875,1868.7862548828125,1874.6217041015625,1076288512,2023-11-07 00:00:00+00:00,0,0
2023-11-07 12:00:00+00:00,1873.78173828125,1907.5614013671875,1852.7908935546875,1888.2994384765625,1170242048,2023-11-07 12:00:00+00:00,0,0
2023-11-08 00:00:00+00:00,1887.1190185546875,1893.455322265625,1874.545654296875,1882.32421875,12573696,2023-11-08 00:00:00+00:00,0,0
2023-11-08 12:00:00+00:00,1882.03369140625,1904.5462646484375,1881.9212646484375,1890.9052734375,469349376,2023-11-08 12:00:00+00:00,0,0
2023-11-09 00:00:00+00:00,1888.9403076171875,1929.083251953125,1884.204345703125,1913.6080322265625,3387219968,2023-11-09 00:00:00+00:00,0,0
2023-11-09 12:00:00+00:00,1913.760009765625,2130.88525390625,1910.5601806640625,2121.23583984375,14570366976,2023-11-09 12:00:00+00:00,0,0
2023-11-10 00:00:00+00:00,2121.0673828125,2134.69140625,2085.86572265625,2101.67041015625,2463361024,2023-11-10 00:00:00+00:00,0,0
2023-11-10 12:00:00+00:00,2097.06201171875,2103.5244140625,2068.13427734375,2079.182373046875,558200832,2023-11-10 12:00:00+00:00,0,0
2023-11-11 00:00:00+00:00,2078.058349609375,2085.44677734375,2035.8203125,2059.244140625,527092736,2023-11-11 00:00:00+00:00,0,0
2023-11-11 12:00:00+00:00,2059.27490234375,2089.530517578125,2035.0821533203125,2052.325927734375,166306816,2023-11-11 12:00:00+00:00,0,0
2023-11-12 00:00:00+00:00,2053.11865234375,2060.181396484375,2019.028076171875,2048.9521484375,372460544,2023-11-12 00:00:00+00:00,0,0
2023-11-12 12:00:00+00:00,2048.12939453125,2066.00341796875,2036.098876953125,2044.4169921875,398783488,2023-11-12 12:00:00+00:00,0,0
2023-11-13 00:00:00+00:00,2045.3544921875,2073.75927734375,2031.9542236328125,2048.380615234375,2032450560,2023-11-13 00:00:00+00:00,0,0
2023-11-13 12:00:00+00:00,2048.1337890625,2116.0107421875,2040.9248046875,2057.390625,4918602752,2023-11-13 12:00:00+00:00,0,0
2023-11-14 00:00:00+00:00,2054.765380859375,2065.06689453125,2032.2899169921875,2033.9521484375,456169472,2023-11-14 00:00:00+00:00,0,0
2023-11-14 12:00:00+00:00,2033.0782470703125,2054.148193359375,1939.2803955078125,1978.72900390625,3048612864,2023-11-14 12:00:00+00:00,0,0
2023-11-15 00:00:00+00:00,1979.47265625,2014.1795654296875,1968.774658203125,2013.5775146484375,1594312704,2023-11-15 00:00:00+00:00,0,0
2023-11-15 12:00:00+00:00,2013.3946533203125,2061.99169921875,2004.8533935546875,2060.803466796875,402558976,2023-11-15 12:00:00+00:00,0,0
2023-11-16 00:00:00+00:00,2059.9658203125,2088.662353515625,2038.4217529296875,2067.998046875,1112231936,2023-11-16 00:00:00+00:00,0,0
2023-11-16 12:00:00+00:00,2069.482421875,2069.482421875,1940.57421875,1960.1190185546875,2505247744,2023-11-16 12:00:00+00:00,0,0
2023-11-17 00:00:00+00:00,1961.8675537109375,1990.050537109375,1956.5531005859375,1966.635498046875,586192896,2023-11-17 00:00:00+00:00,0,0
2023-11-17 12:00:00+00:00,1966.5040283203125,1969.9246826171875,1910.4454345703125,1959.08349609375,1229028352,2023-11-17 12:00:00+00:00,0,0
2023-11-18 00:00:00+00:00,1961.6712646484375,1962.01220703125,1921.0623779296875,1936.9580078125,376001536,2023-11-18 00:00:00+00:00,0,0
2023-11-18 12:00:00+00:00,1935.746337890625,1971.4622802734375,1933.003173828125,1962.452880859375,0,2023-11-18 12:00:00+00:00,0,0
2023-11-19 00:00:00+00:00,1963.1800537109375,1967.171630859375,1944.90087890625,1951.79248046875,300772864,2023-11-19 00:00:00+00:00,0,0
2023-11-19 12:00:00+00:00,1952.632568359375,2015.6339111328125,1946.8438720703125,2012.0928955078125,1194541056,2023-11-19 12:00:00+00:00,0,0
2023-11-20 00:00:00+00:00,2011.8533935546875,2042.7890625,1996.0443115234375,2026.482421875,2025577472,2023-11-20 00:00:00+00:00,0,0
2023-11-20 12:00:00+00:00,2026.0234375,2066.409912109375,2004.1761474609375,2022.617919921875,4115457024,2023-11-20 12:00:00+00:00,0,0
2023-11-21 00:00:00+00:00,2022.21728515625,2035.035888671875,2003.5946044921875,2004.468505859375,207301632,2023-11-21 00:00:00+00:00,0,0
2023-11-21 12:00:00+00:00,2004.515380859375,2016.650146484375,1938.5164794921875,1938.5164794921875,2640118784,2023-11-21 12:00:00+00:00,0,0
2023-11-22 00:00:00+00:00,1933.5831298828125,2029.078857421875,1933.1629638671875,2015.731201171875,1918942208,2023-11-22 00:00:00+00:00,0,0
2023-11-22 12:00:00+00:00,2016.1170654296875,2089.51416015625,2011.9683837890625,2065.38525390625,1587356672,2023-11-22 12:00:00+00:00,0,0
2023-11-23 00:00:00+00:00,2063.905517578125,2088.031982421875,2048.43896484375,2062.495361328125,116580352,2023-11-23 00:00:00+00:00,0,0
2023-11-23 12:00:00+00:00,2062.799560546875,2076.41796875,2041.4642333984375,2062.515625,0,2023-11-23 12:00:00+00:00,0,0
2023-11-24 00:00:00+00:00,2062.411865234375,2123.499755859375,2060.9990234375,2098.219970703125,1828038144,2023-11-24 00:00:00+00:00,0,0
2023-11-24 12:00:00+00:00,2098.427490234375,2132.481201171875,2066.865234375,2081.188232421875,2808744960,2023-11-24 12:00:00+00:00,0,0
2023-11-25 00:00:00+00:00,2081.296142578125,2091.3427734375,2067.917236328125,2070.796630859375,167312384,2023-11-25 00:00:00+00:00,0,0
2023-11-25 12:00:00+00:00,2071.355224609375,2086.986572265625,2069.32275390625,2084.33154296875,0,2023-11-25 12:00:00+00:00,0,0
2023-11-26 00:00:00+00:00,2084.177490234375,2094.095947265625,2069.064208984375,2085.183349609375,264103936,2023-11-26 00:00:00+00:00,0,0
2023-11-26 12:00:00+00:00,2085.287841796875,2089.10888671875,2038.6004638671875,2063.452392578125,2813073920,2023-11-26 12:00:00+00:00,0,0
2023-11-27 00:00:00+00:00,2062.390869140625,2070.606201171875,2019.7098388671875,2025.9605712890625,2413221376,2023-11-27 00:00:00+00:00,0,0
2023-11-27 12:00:00+00:00,2025.5382080078125,2029.5810546875,1988.120361328125,2027.4254150390625,952612864,2023-11-27 12:00:00+00:00,0,0
2023-11-28 00:00:00+00:00,2027.5172119140625,2038.969482421875,1996.814697265625,2028.317138671875,626539520,2023-11-28 00:00:00+00:00,0,0
2023-11-28 12:00:00+00:00,2028.3359375,2074.9541015625,2019.961181640625,2049.388671875,940441600,2023-11-28 12:00:00+00:00,0,0
2023-11-29 00:00:00+00:00,2049.186767578125,2071.994384765625,2040.98095703125,2054.242431640625,665072640,2023-11-29 00:00:00+00:00,0,0
2023-11-29 12:00:00+00:00,2054.077392578125,2061.255615234375,2020.756591796875,2029.1326904296875,368412672,2023-11-29 12:00:00+00:00,0,0
2023-11-30 00:00:00+00:00,2029.3583984375,2045.538818359375,2022.4617919921875,2045.538818359375,485647360,2023-11-30 00:00:00+00:00,0,0
2023-11-30 12:00:00+00:00,2045.76318359375,2054.4443359375,2026.05224609375,2052.543701171875,365867008,2023-11-30 12:00:00+00:00,0,0
2023-12-01 00:00:00+00:00,2052.0966796875,2109.319091796875,2046.5570068359375,2092.596923828125,2339597312,2023-12-01 00:00:00+00:00,0,0
2023-12-01 12:00:00+00:00,2093.57373046875,2107.82177734375,2071.58447265625,2086.91845703125,1152446464,2023-12-01 12:00:00+00:00,0,0
2023-12-02 00:00:00+00:00,2087.66357421875,2106.828857421875,2087.407958984375,2101.533935546875,0,2023-12-02 00:00:00+00:00,0,0
2023-12-02 12:00:00+00:00,2100.522705078125,2182.81787109375,2095.594482421875,2165.404296875,3411365888,2023-12-02 12:00:00+00:00,0,0
2023-12-03 00:00:00+00:00,2165.895751953125,2177.6650390625,2155.23095703125,2159.9697265625,694461440,2023-12-03 00:00:00+00:00,0,0
2023-12-03 12:00:00+00:00,2160.0390625,2213.17578125,2151.720947265625,2193.95849609375,1565013504,2023-12-03 12:00:00+00:00,0,0
2023-12-04 00:00:00+00:00,2193.663330078125,2273.06982421875,2193.00732421875,2237.183349609375,5732443136,2023-12-04 00:00:00+00:00,0,0
2023-12-04 12:00:00+00:00,2237.59912109375,2255.467529296875,2205.07958984375,2243.348876953125,2823155712,2023-12-04 12:00:00+00:00,0,0
2023-12-05 00:00:00+00:00,2243.092529296875,2251.85400390625,2191.17626953125,2204.71923828125,343007232,2023-12-05 00:00:00+00:00,0,0
2023-12-05 12:00:00+00:00,2204.981689453125,2306.5703125,2200.287841796875,2295.512451171875,4199412736,2023-12-05 12:00:00+00:00,0,0
2023-12-06 00:00:00+00:00,2293.628173828125,2310.713134765625,2238.83251953125,2254.047607421875,1948492800,2023-12-06 00:00:00+00:00,0,0
2023-12-06 12:00:00+00:00,2253.776123046875,2284.205810546875,2225.0810546875,2231.060302734375,220237824,2023-12-06 12:00:00+00:00,0,0
2023-12-07 00:00:00+00:00,2233.2177734375,2269.26904296875,2225.050537109375,2236.599365234375,651645952,2023-12-07 00:00:00+00:00,0,0
2023-12-07 12:00:00+00:00,2236.475830078125,2380.729736328125,2234.291748046875,2356.448974609375,3772662784,2023-12-07 12:00:00+00:00,0,0
2023-12-08 00:00:00+00:00,2357.169189453125,2387.514404296875,2347.477783203125,2365.94384765625,1544636416,2023-12-08 00:00:00+00:00,0,0
2023-12-08 12:00:00+00:00,2366.321044921875,2376.28173828125,2340.92041015625,2358.686279296875,894615552,2023-12-08 12:00:00+00:00,0,0
2023-12-09 00:00:00+00:00,2358.68603515625,2401.760498046875,2350.66357421875,2357.0546875,1106469888,2023-12-09 00:00:00+00:00,0,0
2023-12-09 12:00:00+00:00,2357.104248046875,2369.31494140625,2331.666015625,2340.892822265625,115101696,2023-12-09 12:00:00+00:00,0,0
2023-12-10 00:00:00+00:00,2341.440185546875,2358.414306640625,2323.40576171875,2338.273193359375,10135552,2023-12-10 00:00:00+00:00,0,0
2023-12-10 12:00:00+00:00,2338.519287109375,2376.749755859375,2338.137939453125,2352.267822265625,276418560,2023-12-10 12:00:00+00:00,0,0
2023-12-11 00:00:00+00:00,2352.49658203125,2354.9140625,2171.5966796875,2249.42041015625,5813236224,2023-12-11 00:00:00+00:00,0,0
2023-12-11 12:00:00+00:00,2249.300537109375,2251.418212890625,2160.358154296875,2224.60107421875,4881091584,2023-12-11 12:00:00+00:00,0,0
2023-12-12 00:00:00+00:00,2224.39111328125,2242.55126953125,2208.099365234375,2208.099365234375,340822016,2023-12-12 00:00:00+00:00,0,0
2023-12-12 12:00:00+00:00,2207.968505859375,2230.10400390625,2166.77001953125,2203.40966796875,447807488,2023-12-12 12:00:00+00:00,0,0
2023-12-13 00:00:00+00:00,2202.600341796875,2205.31591796875,2150.75439453125,2169.376220703125,1151426560,2023-12-13 00:00:00+00:00,0,0
2023-12-13 12:00:00+00:00,2170.0966796875,2283.09912109375,2168.634765625,2261.05712890625,1243655168,2023-12-13 12:00:00+00:00,0,0
2023-12-14 00:00:00+00:00,2260.736083984375,2303.583984375,2246.93408203125,2303.583984375,1163894784,2023-12-14 00:00:00+00:00,0,0
2023-12-14 12:00:00+00:00,2307.89208984375,2331.6015625,2239.3662109375,2317.147216796875,2425355264,2023-12-14 12:00:00+00:00,0,0
2023-12-15 00:00:00+00:00,2316.1103515625,2316.892822265625,2259.387451171875,2273.110595703125,701688832,2023-12-15 00:00:00+00:00,0,0
2023-12-15 12:00:00+00:00,2273.1357421875,2273.426513671875,2214.26318359375,2219.077880859375,104906752,2023-12-15 12:00:00+00:00,0,0
2023-12-16 00:00:00+00:00,2220.41552734375,2257.38818359375,2213.55078125,2251.0283203125,180227072,2023-12-16 00:00:00+00:00,0,0
2023-12-16 12:00:00+00:00,2251.415771484375,2260.809814453125,2220.531005859375,2226.715576171875,24012800,2023-12-16 12:00:00+00:00,0,0
2023-12-17 00:00:00+00:00,2226.892578125,2231.739013671875,2200.188720703125,2214.1044921875,213912064,2023-12-17 00:00:00+00:00,0,0
2023-12-17 12:00:00+00:00,2213.931640625,2244.366455078125,2195.76171875,2197.544189453125,887936000,2023-12-17 12:00:00+00:00,0,0
2023-12-18 00:00:00+00:00,2195.341796875,2201.39111328125,2120.12744140625,2139.374755859375,2186140160,2023-12-18 00:00:00+00:00,0,0
2023-12-18 12:00:00+00:00,2139.903076171875,2222.019287109375,2127.104248046875,2217.146728515625,1229320192,2023-12-18 12:00:00+00:00,0,0
2023-12-19 00:00:00+00:00,2218.240966796875,2253.348876953125,2211.063232421875,2235.427490234375,450622464,2023-12-19 00:00:00+00:00,0,0
2023-12-19 12:00:00+00:00,2235.3251953125,2239.306640625,2139.723388671875,2178.4521484375,1852820480,2023-12-19 12:00:00+00:00,0,0
2023-12-20 00:00:00+00:00,2177.239501953125,2222.979248046875,2172.19921875,2210.197509765625,304814080,2023-12-20 00:00:00+00:00,0,0
2023-12-20 12:00:00+00:00,2210.35888671875,2263.3291015625,2161.21875,2199.7783203125,3011470336,2023-12-20 12:00:00+00:00,0,0
2023-12-21 00:00:00+00:00,2201.206298828125,2256.079833984375,2184.856689453125,2251.961669921875,1132918784,2023-12-21 00:00:00+00:00,0,0
2023-12-21 12:00:00+00:00,2253.784423828125,2278.12158203125,2208.615966796875,2239.709228515625,788337664,2023-12-21 12:00:00+00:00,0,0
2023-12-22 00:00:00+00:00,2239.59814453125,2330.3173828125,2233.53271484375,2314.145263671875,4531332096,2023-12-22 00:00:00+00:00,0,0
2023-12-22 12:00:00+00:00,2313.639892578125,2341.947509765625,2291.7021484375,2326.642822265625,248193024,2023-12-22 12:00:00+00:00,0,0
2023-12-23 00:00:00+00:00,2326.7158203125,2332.072021484375,2270.428955078125,2289.1826171875,215237632,2023-12-23 00:00:00+00:00,0,0
2023-12-23 12:00:00+00:00,2288.768798828125,2315.23388671875,2285.9130859375,2308.479248046875,92321792,2023-12-23 12:00:00+00:00,0,0
2023-12-24 00:00:00+00:00,2310.43603515625,2325.705078125,2277.594482421875,2289.168701171875,1245467136,2023-12-24 00:00:00+00:00,0,0
2023-12-24 12:00:00+00:00,2289.868896484375,2307.93505859375,2249.984375,2266.228271484375,882613248,2023-12-24 12:00:00+00:00,0,0
2023-12-25 00:00:00+00:00,2265.340576171875,2290.08642578125,2254.574462890625,2279.771728515625,158608896,2023-12-25 00:00:00+00:00,0,0
2023-12-25 12:00:00+00:00,2279.567626953125,2303.551025390625,2259.037353515625,2272.89404296875,984212992,2023-12-25 12:00:00+00:00,0,0
2023-12-26 00:00:00+00:00,2272.21875,2274.557373046875,2219.704833984375,2241.51904296875,1983806976,2023-12-26 00:00:00+00:00,0,0
2023-12-26 12:00:00+00:00,2241.773193359375,2249.325439453125,2180.225341796875,2232.07275390625,1399102464,2023-12-26 12:00:00+00:00,0,0
2023-12-27 00:00:00+00:00,2231.4658203125,2291.17822265625,2215.140380859375,2284.05712890625,1009422336,2023-12-27 00:00:00+00:00,0,0
2023-12-27 12:00:00+00:00,2285.6181640625,2392.608642578125,2277.5927734375,2377.968017578125,4355265536,2023-12-27 12:00:00+00:00,0,0
2023-12-28 00:00:00+00:00,2380.20068359375,2445.017578125,2369.009521484375,2402.565185546875,3990624256,2023-12-28 00:00:00+00:00,0,0
2023-12-28 12:00:00+00:00,2402.11181640625,2413.2802734375,2338.703857421875,2346.867431640625,328758272,2023-12-28 12:00:00+00:00,0,0
2023-12-29 00:00:00+00:00,2346.84375,2378.621337890625,2317.814208984375,2374.136962890625,181121024,2023-12-29 00:00:00+00:00,0,0
2023-12-29 12:00:00+00:00,2374.323974609375,2386.004638671875,2262.975830078125,2300.828857421875,1092641792,2023-12-29 12:00:00+00:00,0,0
2023-12-30 00:00:00+00:00,2299.458251953125,2309.198974609375,2270.011962890625,2288.203369140625,25067520,2023-12-30 00:00:00+00:00,0,0
2023-12-30 12:00:00+00:00,2288.451904296875,2322.021484375,2283.980712890625,2293.631591796875,0,2023-12-30 12:00:00+00:00,0,0
2023-12-31 00:00:00+00:00,2291.9453125,2314.20361328125,2278.97119140625,2307.554443359375,212399104,2023-12-31 00:00:00+00:00,0,0
2023-12-31 12:00:00+00:00,2307.735595703125,2318.512939453125,2261.394287109375,2280.9482421875,527478272,2023-12-31 12:00:00+00:00,0,0
2024-01-01 00:00:00+00:00,2281.796630859375,2305.13232421875,2267.01806640625,2304.3388671875,335621632,2024-01-01 00:00:00+00:00,0,0
2024-01-01 12:00:00+00:00,2304.215576171875,2351.240478515625,2296.636962890625,2350.616455078125,682086400,2024-01-01 12:00:00+00:00,0,0
2024-01-02 00:00:00+00:00,2352.593505859375,2431.21240234375,2348.892333984375,2391.601806640625,3940430336,2024-01-02 00:00:00+00:00,0,0
2024-01-02 12:00:00+00:00,2392.3095703125,2404.057861328125,2352.31689453125,2355.747314453125,2127773696,2024-01-02 12:00:00+00:00,0,0
2024-01-03 00:00:00+00:00,2356.68505859375,2385.11767578125,2307.43408203125,2307.43408203125,707609600,2024-01-03 00:00:00+00:00,0,0
2024-01-03 12:00:00+00:00,2304.53125,2304.53125,2113.92529296875,2210.948486328125,8050475008,2024-01-03 12:00:00+00:00,0,0
2024-01-04 00:00:00+00:00,2210.529052734375,2246.037841796875,2204.86572265625,2230.2783203125,540053504,2024-01-04 00:00:00+00:00,0,0
2024-01-04 12:00:00+00:00,2230.4541015625,2294.608154296875,2227.12158203125,2270.794677734375,110944256,2024-01-04 12:00:00+00:00,0,0
2024-01-05 00:00:00+00:00,2269.409423828125,2276.234375,2224.85693359375,2243.7314453125,1081163776,2024-01-05 00:00:00+00:00,0,0
2024-01-05 12:00:00+00:00,2243.491943359375,2276.7646484375,2209.537109375,2268.27001953125,535448576,2024-01-05 12:00:00+00:00,0,0
2024-01-06 00:00:00+00:00,2269.539794921875,2271.359375,2219.781982421875,2240.145263671875,120921088,2024-01-06 00:00:00+00:00,0,0
2024-01-06 12:00:00+00:00,2240.08154296875,2254.493896484375,2230.80908203125,2240.89404296875,0,2024-01-06 12:00:00+00:00,0,0
2024-01-07 00:00:00+00:00,2242.0126953125,2255.269775390625,2233.39501953125,2239.072998046875,139461632,2024-01-07 00:00:00+00:00,0,0
2024-01-07 12:00:00+00:00,2238.590087890625,2257.1279296875,2211.5625,2223.011474609375,1074230272,2024-01-07 12:00:00+00:00,0,0
2024-01-08 00:00:00+00:00,2222.857666015625,2241.53369140625,2171.99365234375,2238.75634765625,2861497344,2024-01-08 00:00:00+00:00,0,0
2024-01-08 12:00:00+00:00,2240.9580078125,2358.815673828125,2240.9580078125,2333.7060546875,4816978944,2024-01-08 12:00:00+00:00,0,0
2024-01-09 00:00:00+00:00,2332.8681640625,2338.13623046875,2287.568115234375,2298.982421875,181049344,2024-01-09 00:00:00+00:00,0,0
2024-01-09 12:00:00+00:00,2300.461181640625,2369.6416015625,2243.21923828125,2345.503662109375,5227719680,2024-01-09 12:00:00+00:00,0,0
2024-01-10 00:00:00+00:00,2344.923583984375,2427.9619140625,2341.943115234375,2400.073974609375,4337700864,2024-01-10 00:00:00+00:00,0,0
2024-01-10 12:00:00+00:00,2403.018798828125,2626.976806640625,2353.93115234375,2583.337890625,9852182528,2024-01-10 12:00:00+00:00,0,0
2024-01-11 00:00:00+00:00,2584.171630859375,2665.09619140625,2567.99365234375,2659.5625,2777866240,2024-01-11 00:00:00+00:00,0,0
2024-01-11 12:00:00+00:00,2658.01123046875,2687.779052734375,2571.20166015625,2620.77783203125,2260066304,2024-01-11 12:00:00+00:00,0,0
2024-01-12 00:00:00+00:00,2619.177001953125,2662.457275390625,2581.84033203125,2648.30322265625,728260608,2024-01-12 00:00:00+00:00,0,0
2024-01-12 12:00:00+00:00,2647.697509765625,2710.421875,2460.925537109375,2524.314453125,4982267904,2024-01-12 12:00:00+00:00,0,0
2024-01-13 00:00:00+00:00,2522.933837890625,2559.842529296875,2498.594482421875,2541.661376953125,1214093312,2024-01-13 00:00:00+00:00,0,0
2024-01-13 12:00:00+00:00,2542.18994140625,2589.079833984375,2532.31005859375,2578.953857421875,0,2024-01-13 12:00:00+00:00,0,0
2024-01-14 00:00:00+00:00,2578.003662109375,2578.332275390625,2535.947998046875,2537.79443359375,134833152,2024-01-14 00:00:00+00:00,0,0
2024-01-14 12:00:00+00:00,2537.594482421875,2545.272705078125,2470.42431640625,2471.79150390625,974397952,2024-01-14 12:00:00+00:00,0,0
2024-01-15 00:00:00+00:00,2471.6669921875,2541.246826171875,2470.82080078125,2537.79541015625,1170823168,2024-01-15 00:00:00+00:00,0,0
2024-01-15 12:00:00+00:00,2538.231689453125,2550.76904296875,2501.998291015625,2512.889404296875,1014361088,2024-01-15 12:00:00+00:00,0,0
2024-01-16 00:00:00+00:00,2510.627197265625,2545.76171875,2504.250244140625,2527.8720703125,361877504,2024-01-16 00:00:00+00:00,0,0
2024-01-16 12:00:00+00:00,2528.337646484375,2613.56689453125,2500.00390625,2586.593017578125,2552948736,2024-01-16 12:00:00+00:00,0,0
2024-01-17 00:00:00+00:00,2587.044677734375,2592.737060546875,2536.89013671875,2541.3046875,497190912,2024-01-17 00:00:00+00:00,0,0
2024-01-17 12:00:00+00:00,2541.196044921875,2570.381103515625,2508.432861328125,2528.0263671875,390819840,2024-01-17 12:00:00+00:00,0,0
2024-01-18 00:00:00+00:00,2528.59326171875,2546.263916015625,2509.83447265625,2518.652587890625,616035328,2024-01-18 00:00:00+00:00,0,0
2024-01-18 12:00:00+00:00,2520.047607421875,2532.37890625,2426.135498046875,2466.853515625,2407706624,2024-01-18 12:00:00+00:00,0,0
2024-01-19 00:00:00+00:00,2468.68896484375,2490.28564453125,2441.947021484375,2487.74755859375,470475776,2024-01-19 00:00:00+00:00,0,0
2024-01-19 12:00:00+00:00,2487.008544921875,2501.30517578125,2414.7109375,2489.24560546875,1039031296,2024-01-19 12:00:00+00:00,0,0
2024-01-20 00:00:00+00:00,2489.84765625,2489.84765625,2462.577392578125,2468.96044921875,0,2024-01-20 00:00:00+00:00,0,0
2024-01-20 12:00:00+00:00,2468.895263671875,2473.57080078125,2456.095703125,2469.805419921875,0,2024-01-20 12:00:00+00:00,0,0
2024-01-21 00:00:00+00:00,2469.798583984375,2479.760498046875,2463.6884765625,2471.954833984375,0,2024-01-21 00:00:00+00:00,0,0
2024-01-21 12:00:00+00:00,2472.072265625,2479.436767578125,2452.377685546875,2452.377685546875,139417088,2024-01-21 12:00:00+00:00,0,0
2024-01-22 00:00:00+00:00,2454.9873046875,2463.447265625,2361.660400390625,2383.48828125,4136642560,2024-01-22 00:00:00+00:00,0,0
2024-01-22 12:00:00+00:00,2380.308349609375,2398.391845703125,2303.502685546875,2310.625732421875,5188839424,2024-01-22 12:00:00+00:00,0,0
2024-01-23 00:00:00+00:00,2310.95166015625,2348.03125,2204.156982421875,2211.531494140625,1974594560,2024-01-23 00:00:00+00:00,0,0
2024-01-23 12:00:00+00:00,2215.85888671875,2244.82861328125,2167.282470703125,2239.385009765625,2406195200,2024-01-23 12:00:00+00:00,0,0
2024-01-24 00:00:00+00:00,2241.749755859375,2261.384521484375,2211.629150390625,2242.69873046875,688528384,2024-01-24 00:00:00+00:00,0,0
2024-01-24 12:00:00+00:00,2242.859619140625,2246.695068359375,2197.65673828125,2232.91357421875,0,2024-01-24 12:00:00+00:00,0,0
2024-01-25 00:00:00+00:00,2233.969970703125,2240.380859375,2203.441162109375,2230.82275390625,24884224,2024-01-25 00:00:00+00:00,0,0
2024-01-25 12:00:00+00:00,2230.473388671875,2232.5263671875,2173.6865234375,2218.220703125,777061376,2024-01-25 12:00:00+00:00,0,0
2024-01-26 00:00:00+00:00,2217.44189453125,2257.311767578125,2196.14013671875,2253.55078125,1230674944,2024-01-26 00:00:00+00:00,0,0
2024-01-26 12:00:00+00:00,2253.444091796875,2280.3837890625,2235.547607421875,2268.62548828125,546048000,2024-01-26 12:00:00+00:00,0,0
2024-01-27 00:00:00+00:00,2267.3193359375,2282.54443359375,2252.38525390625,2265.637939453125,89434112,2024-01-27 00:00:00+00:00,0,0
