time,open,high,low,close,volume,timestamp
2023-11-15 20:00:00+00:00,37518.12890625,37964.89453125,37357.62109375,37912.3125,2058481664,1700078400
2023-11-16 00:00:00+00:00,37879.98046875,37934.625,37402.69140625,37465.56640625,929177600,1700092800
2023-11-16 04:00:00+00:00,37468.7265625,37619.40625,37351.265625,37457.32421875,392552448,1700107200
2023-11-16 08:00:00+00:00,37451.95703125,37542.71875,37176.828125,37230.703125,25741312,1700121600
2023-11-16 12:00:00+00:00,37243.09765625,37315.84765625,36344.2890625,36438.48828125,1901168640,1700136000
2023-11-16 16:00:00+00:00,36424.17578125,36641.20703125,35545.47265625,35911.93359375,0,1700150400
2023-11-16 20:00:00+00:00,35913.07421875,36269.89453125,35681.3515625,36167.22265625,0,1700164800
2023-11-17 00:00:00+00:00,36164.82421875,36646.82421875,36112.046875,36504.29296875,155058176,1700179200
2023-11-17 04:00:00+00:00,36497.8359375,36525.4296875,36232.29296875,36244.2578125,617752576,1700193600
2023-11-17 08:00:00+00:00,36247.88671875,36462.83984375,36169.28125,36392.27734375,352522240,1700208000
2023-11-17 12:00:00+00:00,36391.06640625,36613.171875,35901.234375,36024.375,0,1700222400
2023-11-17 16:00:00+00:00,36049.68359375,36598.5,35931.4375,36327.93359375,1745872896,1700236800
2023-11-17 20:00:00+00:00,36325.58203125,36704.484375,36323.625,36549.8515625,97550336,1700251200
2023-11-18 00:00:00+00:00,36625.37109375,36625.37109375,36381.6953125,36386.6875,0,1700265600
2023-11-18 04:00:00+00:00,36388.91796875,36438.15234375,36233.3125,36420.2109375,0,1700280000
2023-11-18 08:00:00+00:00,36425.9765625,36538.69921875,36398.11328125,36420.57421875,0,1700294400
2023-11-18 12:00:00+00:00,36417.65234375,36693.40625,36387.75,36684.2421875,0,1700308800
2023-11-18 16:00:00+00:00,36678.45703125,36839.28125,36625.55078125,36697.55078125,0,1700323200
2023-11-18 20:00:00+00:00,36700.83203125,36717.703125,36475.3984375,36580.41796875,0,1700337600
2023-11-19 00:00:00+00:00,36585.765625,36591.953125,36432.59765625,36542.79296875,51228672,1700352000
2023-11-19 04:00:00+00:00,36543.25390625,36672.01171875,36511.94140625,36630.6875,82601984,1700366400
2023-11-19 08:00:00+00:00,36632.0546875,36720.41015625,36428.01953125,36468.05078125,155940864,1700380800
2023-11-19 12:00:00+00:00,36477.26171875,36581.09765625,36414.59765625,36572.73046875,31409152,1700395200
2023-11-19 16:00:00+00:00,36588.328125,36983.99609375,36533.17578125,36983.99609375,846708736,1700409600
2023-11-19 20:00:00+00:00,36967.703125,37509.35546875,36835.98828125,37394.2890625,1990477824,1700424000
2023-11-20 00:00:00+00:00,37374.07421875,37395.7109375,37093.171875,37125.3203125,987923456,1700438400
2023-11-20 04:00:00+00:00,37129.18359375,37263.38671875,37071.8359375,37263.38671875,363653120,1700452800
2023-11-20 08:00:00+00:00,37259.84765625,37427.80078125,37086.09765625,37178.79296875,1299613696,1700467200
2023-11-20 12:00:00+00:00,37178.47265625,37486.390625,36882.53125,37484.1640625,2695799808,1700481600
2023-11-20 16:00:00+00:00,37491.67578125,37756.8203125,36920.26171875,37616.859375,3557054464,1700496000
2023-11-20 20:00:00+00:00,37607.41015625,37607.41015625,37314.64453125,37483.22265625,320260096,1700510400
2023-11-21 00:00:00+00:00,37469.16015625,37631.140625,37336.26953125,37487.72265625,259092480,1700524800
2023-11-21 04:00:00+00:00,37488.56640625,37501.1640625,37263.76171875,37263.76171875,64761856,1700539200
2023-11-21 08:00:00+00:00,37291.6875,37416.1171875,37182.81640625,37184.41796875,0,1700553600
2023-11-21 12:00:00+00:00,37179.2421875,37228.14453125,36291.8203125,36994.50390625,2587676672,1700568000
2023-11-21 16:00:00+00:00,36991.33984375,37504.33984375,36747.6796875,36991.43359375,385652736,1700582400
2023-11-21 20:00:00+00:00,36983.9453125,37167.1015625,35826.34375,35826.34375,2582079488,1700596800
2023-11-22 00:00:00+00:00,35756.5546875,36385.24609375,35670.97265625,36385.24609375,1857724416,1700611200
2023-11-22 04:00:00+00:00,36389.31640625,36570.5859375,36341.53125,36467.7265625,740515840,1700625600
2023-11-22 08:00:00+00:00,36453.8359375,36760.04296875,36421.48046875,36463.875,822597632,1700640000
2023-11-22 12:00:00+00:00,36469.51953125,36655.0859375,36255.28515625,36468.26171875,215099392,1700654400
2023-11-22 16:00:00+00:00,36493.75390625,37431.46875,36397.3046875,37292.49609375,1777004544,1700668800
2023-11-22 20:00:00+00:00,37300.1640625,37856.98046875,37242.80859375,37449.4453125,1135810560,1700683200
2023-11-23 00:00:00+00:00,37420.43359375,37541.60546875,37275.83984375,37314.75390625,0,1700697600
2023-11-23 04:00:00+00:00,37312.28125,37411.34765625,37279.16015625,37357.93359375,0,1700712000
2023-11-23 08:00:00+00:00,37371.62109375,37643.91796875,37221.51953125,37364.66796875,274845696,1700726400
2023-11-23 12:00:00+00:00,37371.26171875,37512.01953125,36923.86328125,36970.06640625,45498368,1700740800
2023-11-23 16:00:00+00:00,36968.77734375,37331.421875,36948.5625,37287.984375,0,1700755200
2023-11-23 20:00:00+00:00,37288.80859375,37385.21875,37223.1484375,37295.42578125,0,1700769600
2023-11-24 00:00:00+00:00,37296.31640625,37485.515625,37261.60546875,37329.8046875,296478720,1700784000
2023-11-24 04:00:00+00:00,37325.5625,37551.71875,37313.984375,37551.71875,103267328,1700798400
2023-11-24 08:00:00+00:00,37538.23046875,37978.23046875,37434.2890625,37748.61328125,2512498688,1700812800
2023-11-24 12:00:00+00:00,37774.984375,38415.33984375,37637.98046875,38203.79296875,3230242816,1700827200
2023-11-24 16:00:00+00:00,38248.87109375,38360.30859375,37612.90234375,37787.60546875,2798880768,1700841600
2023-11-24 20:00:00+00:00,37784.68359375,37953.7890625,37598.53125,37726.6875,717795328,1700856000
2023-11-25 00:00:00+00:00,37721.4140625,37863.1640625,37707.859375,37814.3515625,115476480,1700870400
2023-11-25 04:00:00+00:00,37815.453125,37843.81640625,37754.5625,37823.66015625,11134976,1700884800
2023-11-25 08:00:00+00:00,37826.58203125,37848.87890625,37617.41796875,37655.12109375,0,1700899200
2023-11-25 12:00:00+00:00,37665.94140625,37752.79296875,37635.1796875,37711.515625,0,1700913600
2023-11-25 16:00:00+00:00,37707.12890625,37840.73046875,37703.0546875,37831.69921875,0,1700928000
2023-11-25 20:00:00+00:00,37833.58203125,37892.4296875,37739.578125,37795.94140625,0,1700942400
2023-11-26 00:00:00+00:00,37796.828125,37804.53515625,37688.30078125,37741.375,0,1700956800
2023-11-26 04:00:00+00:00,37743.59375,37806.1171875,37715.83203125,37806.1171875,25705984,1700971200
2023-11-26 08:00:00+00:00,37809.7578125,37820.30078125,37685.3515625,37693.68359375,2298368,1700985600
2023-11-26 12:00:00+00:00,37692.56640625,37692.56640625,37313.6015625,37458.109375,2406445568,1701000000
2023-11-26 16:00:00+00:00,37447.66015625,37502.31640625,37162.75,37374.67578125,1550986240,1701014400
2023-11-26 20:00:00+00:00,37374.53125,37741.58984375,37343.484375,37482.0234375,1459514368,1701028800
2023-11-27 00:00:00+00:00,37454.19140625,37559.35546875,37231.89453125,37302.1171875,1027802112,1701043200
2023-11-27 04:00:00+00:00,37309.0859375,37417.59765625,37124.34765625,37304.0,1270468608,1701057600
2023-11-27 08:00:00+00:00,37296.0859375,37450.1171875,36995.0859375,37072.37109375,2301459456,1701072000
2023-11-27 12:00:00+00:00,37055.48046875,37102.01953125,36760.05078125,36790.35546875,827529216,1701086400
2023-11-27 16:00:00+00:00,36756.55859375,37144.46875,36750.12890625,36888.32421875,791713792,1701100800
2023-11-27 20:00:00+00:00,36889.00390625,37269.796875,36809.0703125,37252.01953125,79906816,1701115200
2023-11-28 00:00:00+00:00,37247.9921875,37331.2734375,37116.63671875,37132.7109375,139429888,1701129600
2023-11-28 04:00:00+00:00,37130.81640625,37150.32421875,36891.08984375,37124.89453125,718086144,1701144000
2023-11-28 08:00:00+00:00,37111.94140625,37250.203125,36933.2734375,37247.83984375,7749632,1701158400
2023-11-28 12:00:00+00:00,37249.37109375,37555.09765625,37150.5390625,37534.4375,0,1701172800
2023-11-28 16:00:00+00:00,37533.36328125,38368.48046875,37533.36328125,38180.05078125,3998021632,1701187200
2023-11-28 20:00:00+00:00,38145.78515625,38286.828125,37720.625,37831.6640625,1407006720,1701201600
2023-11-29 00:00:00+00:00,37826.10546875,38076.33984375,37698.375,37946.2578125,975544320,1701216000
2023-11-29 04:00:00+00:00,37951.08203125,38201.19921875,37893.23828125,38111.078125,371548160,1701230400
2023-11-29 08:00:00+00:00,38114.03515625,38366.11328125,37948.10546875,38126.234375,2198493184,1701244800
2023-11-29 12:00:00+00:00,38124.4765625,38290.4375,37627.90625,37841.8671875,1452752896,1701259200
2023-11-29 16:00:00+00:00,37831.71484375,37912.62890625,37666.91796875,37877.81640625,0,1701273600
2023-11-29 20:00:00+00:00,37889.0234375,37889.0234375,37619.9453125,37849.296875,0,1701288000
2023-11-30 00:00:00+00:00,37861.1171875,38043.09765625,37705.77734375,38041.08203125,21010432,1701302400
2023-11-30 04:00:00+00:00,38048.8203125,38141.75390625,37784.37890625,37784.37890625,611438592,1701316800
2023-11-30 08:00:00+00:00,37798.80078125,37894.203125,37614.0078125,37894.203125,159774720,1701331200
2023-11-30 12:00:00+00:00,37894.296875,37952.26171875,37531.140625,37588.26953125,420143104,1701345600
2023-11-30 16:00:00+00:00,37614.265625,37807.98046875,37539.56640625,37758.3359375,0,1701360000
2023-11-30 20:00:00+00:00,37759.921875,37809.84375,37624.38671875,37710.91796875,34072576,1701374400
2023-12-01 00:00:00+00:00,37718.0078125,38069.25390625,37629.359375,38049.0703125,1016467456,1701388800
2023-12-01 04:00:00+00:00,38048.53515625,38346.13671875,38038.59765625,38267.19140625,872220672,1701403200
2023-12-01 08:00:00+00:00,38255.91015625,38820.18359375,38228.20703125,38574.12890625,2116780032,1701417600
2023-12-01 12:00:00+00:00,38596.203125,38621.00390625,38249.33984375,38421.765625,144508928,1701432000
2023-12-01 16:00:00+00:00,38420.76953125,38954.109375,38417.6796875,38784.25390625,2606176256,1701446400
2023-12-01 20:00:00+00:00,38776.40234375,38891.70703125,38670.53125,38688.38671875,231720960,1701460800
2023-12-02 00:00:00+00:00,38689.27734375,38805.52734375,38652.59375,38796.1796875,0,1701475200
2023-12-02 04:00:00+00:00,38799.31640625,38822.3203125,38727.36328125,38729.234375,0,1701489600
2023-12-02 08:00:00+00:00,38717.97265625,38801.0078125,38692.6484375,38760.94921875,0,1701504000
2023-12-02 12:00:00+00:00,38755.3203125,38850.26171875,38732.21875,38829.43359375,0,1701518400
2023-12-02 16:00:00+00:00,38822.90625,39539.1875,38728.9296875,39402.23046875,2715545600,1701532800
2023-12-02 20:00:00+00:00,39413.08203125,39678.9375,39306.4140625,39470.35546875,1527991296,1701547200
2023-12-03 00:00:00+00:00,39472.20703125,39561.48046875,39298.1640625,39383.87890625,436743168,1701561600
2023-12-03 04:00:00+00:00,39390.66015625,39496.390625,39341.5078125,39493.54296875,22468608,1701576000
2023-12-03 08:00:00+00:00,39495.44921875,39546.9609375,39412.21484375,39488.01171875,136503296,1701590400
2023-12-03 12:00:00+00:00,39489.7265625,39773.06640625,39386.61328125,39773.06640625,1394154496,1701604800
2023-12-03 16:00:00+00:00,39766.05859375,39835.51171875,39487.50390625,39545.2890625,731715584,1701619200
2023-12-03 20:00:00+00:00,39581.30859375,40135.60546875,39571.24609375,39981.3125,2281005056,1701633600
2023-12-04 00:00:00+00:00,39978.62890625,40875.2265625,39978.62890625,40724.2890625,3617468416,1701648000
2023-12-04 04:00:00+00:00,40716.125,41710.58203125,40703.71484375,41423.30859375,5498880000,1701662400
2023-12-04 08:00:00+00:00,41434.9765625,42108.5859375,41381.11328125,41591.921875,6955644928,1701676800
2023-12-04 12:00:00+00:00,41599.41015625,41898.25,41194.734375,41279.5,3895472128,1701691200
2023-12-04 16:00:00+00:00,41256.47265625,41987.6171875,41218.68359375,41950.45703125,2938634240,1701705600
2023-12-04 20:00:00+00:00,41975.99609375,42371.75,41720.06640625,41974.2109375,1563787264,1701720000
2023-12-05 00:00:00+00:00,41986.265625,41986.265625,41631.609375,41808.921875,0,1701734400
2023-12-05 04:00:00+00:00,41820.75,41908.14453125,41421.1484375,41512.03515625,217612288,1701748800
2023-12-05 08:00:00+00:00,41518.875,41758.16796875,41450.98828125,41723.76171875,0,1701763200
2023-12-05 12:00:00+00:00,41730.625,42412.21875,41703.57421875,42292.60546875,42827776,1701777600
2023-12-05 16:00:00+00:00,42267.203125,44062.89453125,42142.29296875,43777.8828125,7657494528,1701792000
2023-12-05 20:00:00+00:00,43783.14453125,44408.6640625,43450.33984375,44094.29296875,1711177728,1701806400
2023-12-06 00:00:00+00:00,44080.0234375,44140.87890625,43621.42578125,43733.20703125,1134108672,1701820800
2023-12-06 04:00:00+00:00,43736.375,43852.01953125,43480.46484375,43659.5625,1148198912,1701835200
2023-12-06 08:00:00+00:00,43691.1484375,44258.25390625,43478.08203125,43839.16015625,3237793792,1701849600
2023-12-06 12:00:00+00:00,43836.21875,44265.76953125,43764.34765625,43802.78125,1105612800,1701864000
2023-12-06 16:00:00+00:00,43800.73046875,44108.98828125,43748.9375,43988.625,0,1701878400
2023-12-06 20:00:00+00:00,43993.4140625,44067.58203125,43621.87109375,43739.5234375,0,1701892800
2023-12-07 00:00:00+00:00,43769.1328125,43985.28125,43729.21484375,43938.86328125,0,1701907200
2023-12-07 04:00:00+00:00,43940.01953125,44042.58984375,43860.32421875,43897.2421875,0,1701921600
2023-12-07 08:00:00+00:00,43896.8828125,43901.33203125,42880.6484375,43202.66015625,2749222912,1701936000
2023-12-07 12:00:00+00:00,43202.69140625,43904.99609375,43006.5859375,43659.19140625,473528320,1701950400
2023-12-07 16:00:00+00:00,43650.0625,43750.140625,43101.3671875,43229.2890625,1009291264,1701964800
2023-12-07 20:00:00+00:00,43217.23828125,43442.32421875,43102.83984375,43269.8671875,286537728,1701979200
2023-12-08 00:00:00+00:00,43293.13671875,43524.671875,43293.13671875,43376.7109375,558358528,1701993600
