time,open,high,low,close,volume,dividends,stock splits,timestamp
2023-10-23 00:00:00+00:00,1787.48193359375,1865.09521484375,1751.4400634765625,1795.5460205078125,27274713519,0.0,0.0,2023-10-23 00:00:00+00:00
2023-10-30 00:00:00+00:00,1795.589111328125,1911.608642578125,1779.364501953125,1894.15771484375,54980094284,0.0,0.0,2023-10-30 00:00:00+00:00
2023-11-06 00:00:00+00:00,1894.027099609375,2134.69140625,1852.7908935546875,2045.18701171875,81688660158,0.0,0.0,2023-11-06 00:00:00+00:00
2023-11-13 00:00:00+00:00,2045.3544921875,2116.0107421875,1910.4454345703125,2013.2044677734375,82350211541,0.0,0.0,2023-11-13 00:00:00+00:00
2023-11-20 00:00:00+00:00,2011.8533935546875,2132.481201171875,1933.1629638671875,2063.2861328125,73279190559,0.0,0.0,2023-11-20 00:00:00+00:00
2023-11-27 00:00:00+00:00,2062.390869140625,2213.17578125,1988.120361328125,2193.691650390625,65813866174,0.0,0.0,2023-11-27 00:00:00+00:00
2023-12-04 00:00:00+00:00,2193.663330078125,2401.760498046875,2191.17626953125,2352.462646484375,89616323733,0.0,0.0,2023-12-04 00:00:00+00:00
2023-12-11 00:00:00+00:00,2352.49658203125,2354.9140625,2150.75439453125,2196.481201171875,79101655424,0.0,0.0,2023-12-11 00:00:00+00:00
2023-12-18 00:00:00+00:00,2195.341796875,2341.947509765625,2120.12744140625,2265.692138671875,79838355953,0.0,0.0,2023-12-18 00:00:00+00:00
2023-12-25 00:00:00+00:00,2265.340576171875,2445.017578125,2180.225341796875,2281.47119140625,74823672274,0.0,0.0,2023-12-25 00:00:00+00:00
2024-01-01 00:00:00+00:00,2282.870361328125,2431.21240234375,2113.92529296875,2222.865966796875,73516556682,0.0,0.0,2024-01-01 00:00:00+00:00
2024-01-08 00:00:00+00:00,2222.857666015625,2710.421875,2171.99365234375,2472.2412109375,125618508717,0.0,0.0,2024-01-08 00:00:00+00:00
2024-01-15 00:00:00+00:00,2471.6669921875,2613.56689453125,2414.7109375,2453.9130859375,64386569187,0.0,0.0,2024-01-15 00:00:00+00:00
2024-01-22 00:00:00+00:00,2454.9873046875,2463.447265625,2167.282470703125,2257.208740234375,71958589077,0.0,0.0,2024-01-22 00:00:00+00:00
2024-01-29 00:00:00+00:00,2256.995361328125,2388.87060546875,2237.711669921875,2289.546142578125,56097099150,0.0,0.0,2024-01-29 00:00:00+00:00
2024-02-05 00:00:00+00:00,2289.20556640625,2537.67919921875,2270.06787109375,2507.570556640625,63856317020,0.0,0.0,2024-02-05 00:00:00+00:00
2024-02-12 00:00:00+00:00,2507.578857421875,2892.843505859375,2473.81201171875,2878.998046875,134822714728,0.0,0.0,2024-02-12 00:00:00+00:00
2024-02-19 00:00:00+00:00,2881.296875,3117.428955078125,2860.263671875,3112.697265625,110605610537,0.0,0.0,2024-02-19 00:00:00+00:00
2024-02-26 00:00:00+00:00,3112.529052734375,3518.96923828125,3037.95458984375,3490.99365234375,142497612149,0.0,0.0,2024-02-26 00:00:00+00:00
2024-03-04 00:00:00+00:00,3489.340087890625,3998.826416015625,3224.119384765625,3881.193115234375,185721718353,0.0,0.0,2024-03-04 00:00:00+00:00
2024-03-11 00:00:00+00:00,3881.23779296875,4092.2841796875,3414.17236328125,3642.4130859375,176829887413,0.0,0.0,2024-03-11 00:00:00+00:00
2024-03-18 00:00:00+00:00,3642.298828125,3642.4970703125,3059.65478515625,3454.636474609375,160121912002,0.0,0.0,2024-03-18 00:00:00+00:00
2024-03-25 00:00:00+00:00,3454.8857421875,3678.789794921875,3421.79052734375,3647.8564453125,104883881410,0.0,0.0,2024-03-25 00:00:00+00:00
2024-04-01 00:00:00+00:00,3647.819580078125,3648.129150390625,3205.649169921875,3453.49462890625,102668185352,0.0,0.0,2024-04-01 00:00:00+00:00
2024-04-08 00:00:00+00:00,3453.498779296875,3727.616455078125,2862.3935546875,3156.94189453125,145805696901,0.0,0.0,2024-04-08 00:00:00+00:00
2024-04-15 00:00:00+00:00,3156.830078125,3277.5615234375,2868.7958984375,3147.28857421875,113975893651,0.0,0.0,2024-04-15 00:00:00+00:00
2024-04-22 00:00:00+00:00,3147.66357421875,3351.176513671875,3071.340087890625,3262.774658203125,84929878523,0.0,0.0,2024-04-22 00:00:00+00:00
2024-04-29 00:00:00+00:00,3262.3408203125,3285.46875,2815.92333984375,3137.2490234375,96396963323,0.0,0.0,2024-04-29 00:00:00+00:00
2024-05-06 00:00:00+00:00,3137.51025390625,3220.15234375,2881.000732421875,2928.701904296875,72388895379,0.0,0.0,2024-05-06 00:00:00+00:00
2024-05-13 00:00:00+00:00,2928.81396484375,3146.79052734375,2863.5458984375,3071.843017578125,86103439284,0.0,0.0,2024-05-13 00:00:00+00:00
2024-05-20 00:00:00+00:00,3071.85888671875,3943.553955078125,3050.2978515625,3825.8974609375,186559347677,0.0,0.0,2024-05-20 00:00:00+00:00
2024-05-27 00:00:00+00:00,3826.127197265625,3973.556396484375,3702.263671875,3780.89599609375,106351120910,0.0,0.0,2024-05-27 00:00:00+00:00
2024-06-03 00:00:00+00:00,3780.854248046875,3887.48583984375,3615.2802734375,3705.90380859375,91727708657,0.0,0.0,2024-06-03 00:00:00+00:00
2024-06-10 00:00:00+00:00,3705.877197265625,3711.4287109375,3366.223876953125,3620.5634765625,99583224999,0.0,0.0,2024-06-10 00:00:00+00:00
2024-06-17 00:00:00+00:00,3622.383544921875,3634.285400390625,3371.59033203125,3418.61181640625,103027067436,0.0,0.0,2024-06-17 00:00:00+00:00
2024-06-24 00:00:00+00:00,3418.783203125,3482.95751953125,3244.241455078125,3432.88916015625,87681546035,0.0,0.0,2024-06-24 00:00:00+00:00
2024-07-01 00:00:00+00:00,3432.607421875,3513.310791015625,2826.014404296875,2929.38720703125,111653332273,0.0,0.0,2024-07-01 00:00:00+00:00
2024-07-08 00:00:00+00:00,2929.861572265625,3266.487548828125,2826.481689453125,3244.0791015625,99540552164,0.0,0.0,2024-07-08 00:00:00+00:00
2024-07-15 00:00:00+00:00,3246.131591796875,3546.619140625,3235.776123046875,3536.60546875,112438642513,0.0,0.0,2024-07-15 00:00:00+00:00
2024-07-22 00:00:00+00:00,3536.627197265625,3560.075439453125,3088.764404296875,3271.464599609375,124677659196,0.0,0.0,2024-07-22 00:00:00+00:00
2024-07-29 00:00:00+00:00,3271.453369140625,3396.625732421875,2639.566650390625,2686.39892578125,129117580557,0.0,0.0,2024-07-29 00:00:00+00:00
