time,open,high,low,close,volume,dividends,stock splits,timestamp
2023-10-26 00:00:00+00:00,32.461856842041016,33.22134017944336,30.797067642211914,32.77549362182617,1015617285,0.0,0.0,2023-10-26 00:00:00+00:00
2023-10-27 00:00:00+00:00,32.77643585205078,33.30240249633789,31.52513885498047,31.73969841003418,870812666,0.0,0.0,2023-10-27 00:00:00+00:00
2023-10-28 00:00:00+00:00,31.73992156982422,32.47766876220703,31.50631332397461,31.653318405151367,380462073,0.0,0.0,2023-10-28 00:00:00+00:00
2023-10-29 00:00:00+00:00,31.652101516723633,33.13132858276367,31.434202194213867,32.822608947753906,507672244,0.0,0.0,2023-10-29 00:00:00+00:00
2023-10-30 00:00:00+00:00,32.819034576416016,35.17289352416992,32.39456558227539,34.962337493896484,1099930941,0.0,0.0,2023-10-30 00:00:00+00:00
2023-10-31 00:00:00+00:00,34.95983123779297,38.54643249511719,34.9084358215332,38.51951599121094,1577034191,0.0,0.0,2023-10-31 00:00:00+00:00
2023-11-01 00:00:00+00:00,38.513057708740234,46.25090026855469,37.96105194091797,41.461544036865234,3630725002,0.0,0.0,2023-11-01 00:00:00+00:00
2023-11-02 00:00:00+00:00,41.385948181152344,44.4891242980957,38.975345611572266,40.20756912231445,2583692673,0.0,0.0,2023-11-02 00:00:00+00:00
2023-11-03 00:00:00+00:00,40.208927154541016,40.22572326660156,38.21837615966797,39.51976013183594,1755955299,0.0,0.0,2023-11-03 00:00:00+00:00
2023-11-04 00:00:00+00:00,39.52021026611328,42.69524002075195,39.168792724609375,42.346595764160156,1454107898,0.0,0.0,2023-11-04 00:00:00+00:00
2023-11-05 00:00:00+00:00,42.37336730957031,42.80353927612305,40.380126953125,41.23860168457031,884855278,0.0,0.0,2023-11-05 00:00:00+00:00
2023-11-06 00:00:00+00:00,41.238563537597656,42.155067443847656,39.825077056884766,42.12858963012695,1010459088,0.0,0.0,2023-11-06 00:00:00+00:00
2023-11-07 00:00:00+00:00,42.13777160644531,44.42584991455078,40.319908142089844,43.09254455566406,1780187159,0.0,0.0,2023-11-07 00:00:00+00:00
2023-11-08 00:00:00+00:00,43.08591842651367,43.805057525634766,42.394229888916016,43.18988800048828,1009177437,0.0,0.0,2023-11-08 00:00:00+00:00
2023-11-09 00:00:00+00:00,43.18186950683594,48.703067779541016,42.608184814453125,45.444828033447266,2830770419,0.0,0.0,2023-11-09 00:00:00+00:00
2023-11-10 00:00:00+00:00,45.4423713684082,57.34910202026367,45.21684646606445,56.64385223388672,3795204638,0.0,0.0,2023-11-10 00:00:00+00:00
2023-11-11 00:00:00+00:00,56.640995025634766,63.41544723510742,54.04486846923828,56.1026611328125,4182963132,0.0,0.0,2023-11-11 00:00:00+00:00
2023-11-12 00:00:00+00:00,56.13203048706055,61.71490478515625,54.94210433959961,56.15409851074219,2987356952,0.0,0.0,2023-11-12 00:00:00+00:00
2023-11-13 00:00:00+00:00,56.180625915527344,59.71365737915039,51.90705108642578,51.90705108642578,2942685126,0.0,0.0,2023-11-13 00:00:00+00:00
2023-11-14 00:00:00+00:00,51.902217864990234,57.730106353759766,51.71446228027344,56.838375091552734,3195616616,0.0,0.0,2023-11-14 00:00:00+00:00
2023-11-15 00:00:00+00:00,56.83993911743164,66.86766815185547,56.30898666381836,65.5344009399414,3793937162,0.0,0.0,2023-11-15 00:00:00+00:00
2023-11-16 00:00:00+00:00,65.53944396972656,67.99214935302734,56.81013107299805,57.871402740478516,3922608772,0.0,0.0,2023-11-16 00:00:00+00:00
2023-11-17 00:00:00+00:00,57.92103958129883,60.416290283203125,54.5516471862793,58.41593551635742,3185454735,0.0,0.0,2023-11-17 00:00:00+00:00
2023-11-18 00:00:00+00:00,58.39267349243164,59.283443450927734,55.062313079833984,58.512725830078125,1942321169,0.0,0.0,2023-11-18 00:00:00+00:00
2023-11-19 00:00:00+00:00,58.52428436279297,62.02115249633789,56.88264846801758,61.393558502197266,1998656461,0.0,0.0,2023-11-19 00:00:00+00:00
2023-11-20 00:00:00+00:00,61.370460510253906,61.370460510253906,56.353431701660156,56.53383255004883,1937313546,0.0,0.0,2023-11-20 00:00:00+00:00
2023-11-21 00:00:00+00:00,56.540367126464844,57.36568832397461,51.55591583251953,52.00047302246094,2440890238,0.0,0.0,2023-11-21 00:00:00+00:00
