time,open,high,low,close,volume,Dividends,Stock Splits,timestamp,returns,volatility,regime
2014-12-30 00:00:00+00:00,312.718994140625,314.8089904785156,309.3729858398437,310.73699951171875,12528300,0.0,0.0,1419897600,-0.006182281104684106,0.48075671829639577,ranging
2014-12-31 00:00:00+00:00,310.9140014648437,320.1929931640625,310.21099853515625,320.1929931640625,13942900,0.0,0.0,1419984000,0.030430858466170996,0.49947011149183057,ranging
2015-01-01 00:00:00+00:00,320.4349975585937,320.4349975585937,314.00299072265625,314.2489929199219,8036550,0.0,0.0,1420070400,-0.01856380486469611,0.5009506239967361,ranging
2015-01-02 00:00:00+00:00,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,0.0,0.0,1420156800,0.0024917184690256278,0.5002239849022053,ranging
2015-01-03 00:00:00+00:00,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,0.0,0.0,1420243200,-0.10776686435849991,0.6600289932502014,ranging
2015-01-04 00:00:00+00:00,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,0.0,0.0,1420329600,-0.0600785299812876,0.6928365977810856,ranging
2015-01-05 00:00:00+00:00,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,0.0,0.0,1420416000,0.03890683553533014,0.7013045685697527,ranging
2015-01-06 00:00:00+00:00,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,0.0,0.0,1420502400,0.04268162514326268,0.7303215505325376,ranging
2015-01-07 00:00:00+00:00,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,0.0,0.0,1420588800,0.028470732229305185,0.7368848344463781,ranging
2015-01-08 00:00:00+00:00,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,0.0,0.0,1420675200,-0.03733137995621494,0.744079329564627,ranging
2015-01-09 00:00:00+00:00,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,0.0,0.0,1420761600,0.024912706601556422,0.7314235373706028,ranging
2015-01-10 00:00:00+00:00,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,0.0,0.0,1420848000,-0.05375884988044988,0.7546643534430771,ranging
2015-01-11 00:00:00+00:00,274.6080017089844,279.63800048828125,265.0390014648437,265.6600036621094,18200800,0.0,0.0,1420934400,-0.03324643248414827,0.7385931692398818,ranging
2015-01-12 00:00:00+00:00,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,0.0,0.0,1421020800,0.00804030075540374,0.7385678678794693,ranging
2015-04-25 00:00:00+00:00,231.2350006103516,232.56100463867188,226.3370056152344,226.38999938964844,13957200,0.0,0.0,1429920000,-0.021092437640122363,0.4270063489475195,ranging
2015-04-26 00:00:00+00:00,226.41000366210935,226.94400024414065,214.87399291992188,219.42999267578125,28943700,0.0,0.0,1430006400,-0.03074343713340466,0.435999142664461,ranging
2015-04-27 00:00:00+00:00,219.4290008544922,233.30499267578125,218.0229949951172,229.28599548339844,38574000,0.0,0.0,1430092800,0.04491638853663882,0.48957363507003776,ranging
2015-04-28 00:00:00+00:00,228.968994140625,229.4949951171875,223.06900024414065,225.85499572753903,21469200,0.0,0.0,1430179200,-0.014963843511793695,0.47626067504126496,ranging
2015-04-29 00:00:00+00:00,225.59100341796875,227.0399932861328,223.42999267578125,225.80799865722656,18936500,0.0,0.0,1430265600,-0.00020808514844261605,0.4764284548695696,ranging
2015-04-30 00:00:00+00:00,225.6929931640625,239.56300354003903,224.9929962158203,236.1450042724609,33818600,0.0,0.0,1430352000,0.04577785409154522,0.5032017076735681,ranging
2015-05-01 00:00:00+00:00,235.93899536132807,238.96600341796875,232.07899475097656,232.07899475097656,18815300,0.0,0.0,1430438400,-0.017218274568252312,0.5086510371201591,ranging
2015-05-02 00:00:00+00:00,232.34100341796875,235.7270050048828,232.34100341796875,234.92999267578125,12535500,0.0,0.0,1430524800,0.012284601318028887,0.5115810627468254,ranging
2015-05-03 00:00:00+00:00,234.8800048828125,243.2400054931641,234.0829925537109,240.3580017089844,18494100,0.0,0.0,1430611200,0.023104793778690347,0.46976507190223893,ranging
2015-05-04 00:00:00+00:00,240.3560028076172,242.63800048828125,237.80999755859372,239.01800537109372,21223400,0.0,0.0,1430697600,-0.005575001990210771,0.45507280241935777,ranging
2015-05-05 00:00:00+00:00,238.8520050048828,239.20399475097656,232.0540008544922,236.1210021972656,23929100,0.0,0.0,1430784000,-0.012120439082948242,0.4539046265090737,ranging
2015-05-06 00:00:00+00:00,236.24899291992188,236.45399475097656,229.2310028076172,229.7819976806641,29587200,0.0,0.0,1430870400,-0.026846423899664962,0.4631101550412843,ranging
2015-05-07 00:00:00+00:00,229.66200256347656,239.10499572753903,228.572998046875,237.33399963378903,29064400,0.0,0.0,1430956800,0.03286594262976261,0.4678785113330372,ranging
2015-05-08 00:00:00+00:00,237.20399475097656,246.2749938964844,236.2740020751953,243.86300659179688,27445500,0.0,0.0,1431043200,0.027509783545898392,0.47895705742484523,ranging
2015-05-09 00:00:00+00:00,243.7689971923828,247.8040008544922,239.63900756835935,241.83200073242188,19790500,0.0,0.0,1431129600,-0.008328470512031005,0.4810207687924612,ranging
2015-05-10 00:00:00+00:00,241.72900390625,244.0679931640625,238.8489990234375,240.29600524902344,15019100,0.0,0.0,1431216000,-0.006351498059588678,0.4826770960486297,ranging
2015-05-11 00:00:00+00:00,240.2989959716797,244.2700042724609,239.37600708007807,242.1580047607422,20892300,0.0,0.0,1431302400,0.00774877430770915,0.4416949735259261,ranging
2015-05-12 00:00:00+00:00,242.1450042724609,242.8809967041016,240.0989990234375,241.11199951171875,19282600,0.0,0.0,1431388800,-0.004319515475265434,0.44160718629938417,ranging
2015-05-13 00:00:00+00:00,241.3979949951172,243.70399475097656,235.0449981689453,236.3769989013672,27180100,0.0,0.0,1431475200,-0.019638179020291524,0.4491084137996926,ranging
2015-05-14 00:00:00+00:00,236.2140045166016,237.7989959716797,234.0570068359375,236.9290008544922,24413700,0.0,0.0,1431561600,0.002335260857404098,0.4378828293051599,ranging
2015-05-15 00:00:00+00:00,236.9550018310547,238.7530059814453,236.7949981689453,237.60499572753903,16329400,0.0,0.0,1431648000,0.0028531537743747837,0.4259812775635124,ranging
2015-05-16 00:00:00+00:00,237.6439971923828,237.69700622558597,235.2949981689453,236.1529998779297,11089700,0.0,0.0,1431734400,-0.0061109651552712085,0.4011554764031444,ranging
2015-05-17 00:00:00+00:00,236.00999450683597,238.0249938964844,236.00999450683597,236.802001953125,11134300,0.0,0.0,1431820800,0.002748227105015877,0.35623237242184647,ranging
2015-05-18 00:00:00+00:00,236.88699340820312,237.2100067138672,232.4600067138672,233.1280059814453,16780300,0.0,0.0,1431907200,-0.015515054523934979,0.3567374323682896,ranging
2015-05-19 00:00:00+00:00,233.03700256347656,234.1510009765625,231.81700134277344,231.94700622558597,14241900,0.0,0.0,1431993600,-0.005065885374378132,0.35785149286299023,ranging
2015-05-20 00:00:00+00:00,231.88999938964844,234.68299865722656,231.8419952392578,234.01800537109372,15499400,0.0,0.0,1432080000,0.008928759974998535,0.30026759995481545,ranging
2015-05-21 00:00:00+00:00,234.01600646972656,236.24200439453125,233.8350067138672,235.343994140625,15108900,0.0,0.0,1432166400,0.005666182682946053,0.29133151403943564,ranging
2015-05-22 00:00:00+00:00,235.3209991455078,240.968994140625,235.05999755859372,240.34800720214844,27003000,0.0,0.0,1432252800,0.021262548380705182,0.30050555257581224,ranging
2015-05-23 00:00:00+00:00,240.28599548339844,241.0249938964844,238.6909942626953,238.8719940185547,14605000,0.0,0.0,1432339200,-0.00614115007973548,0.28524455410243105,ranging
2015-05-24 00:00:00+00:00,238.9759979248047,241.97799682617188,238.81100463867188,240.9530029296875,11508000,0.0,0.0,1432425600,0.008711816216392387,0.28660370298817844,ranging
2015-05-25 00:00:00+00:00,240.927001953125,241.02099609375,236.63699340820312,237.1100006103516,14423900,0.0,0.0,1432512000,-0.015949177941796955,0.2902880493806311,ranging
2015-05-26 00:00:00+00:00,237.10400390625,238.24200439453125,235.69200134277344,237.11599731445312,16425000,0.0,0.0,1432598400,2.5290810535594233e-05,0.2634377300873723,ranging
2015-05-27 00:00:00+00:00,237.06500244140625,238.6360015869141,236.69500732421875,237.2830047607422,18837000,0.0,0.0,1432684800,0.0007043280427325715,0.22297587141648714,ranging
2015-05-28 00:00:00+00:00,237.2570037841797,237.82400512695312,236.6519927978516,237.4080047607422,13829600,0.0,0.0,1432771200,0.0005267971051110543,0.18585374082369055,ranging
2015-05-29 00:00:00+00:00,237.3769989013672,237.52200317382807,235.7310028076172,237.0959930419922,14805000,0.0,0.0,1432857600,-0.0013142426223767822,0.1831505983051465,ranging
2015-05-30 00:00:00+00:00,237.0919952392578,237.09300231933597,232.04600524902344,233.34500122070312,14098600,0.0,0.0,1432944000,-0.015820561845702352,0.19273697007086052,ranging
2015-05-31 00:00:00+00:00,233.13499450683597,233.2519989013672,229.54200744628903,230.19000244140625,14730800,0.0,0.0,1433030400,-0.013520747231747232,0.1947113058224986,ranging
2015-06-01 00:00:00+00:00,230.2330017089844,231.71299743652344,221.29600524902344,222.92599487304688,26090500,0.0,0.0,1433116800,-0.03155657279341828,0.23102957618080372,ranging
2015-06-02 00:00:00+00:00,222.8939971923828,226.4160003662109,222.41900634765625,225.8029937744141,20459000,0.0,0.0,1433203200,0.012905623245084596,0.2301175484935599,ranging
2015-06-03 00:00:00+00:00,225.73599243164065,227.4040069580078,223.92999267578125,225.87399291992188,17752400,0.0,0.0,1433289600,0.0003144296021988513,0.22951082521681693,ranging
2015-06-04 00:00:00+00:00,225.77200317382807,226.58099365234372,224.0540008544922,224.32400512695312,14728100,0.0,0.0,1433376000,-0.006862179097875454,0.22905846296067925,ranging
2015-06-05 00:00:00+00:00,224.1540069580078,225.96800231933597,223.1790008544922,224.95199584960935,18056500,0.0,0.0,1433462400,0.0027994806989151133,0.22974839073923542,ranging
2015-06-06 00:00:00+00:00,225.0050048828125,225.718994140625,224.3789978027344,225.61900329589844,11131500,0.0,0.0,1433548800,0.002965110150589645,0.22984283271514097,ranging
2015-06-07 00:00:00+00:00,225.5959930419922,226.19400024414065,222.6519927978516,222.8809967041016,13318400,0.0,0.0,1433635200,-0.012135531811591105,0.2265531491050032,ranging
2015-06-08 00:00:00+00:00,222.8789978027344,229.4640045166016,222.8390045166016,228.48899841308597,23378400,0.0,0.0,1433721600,0.02516141704278896,0.25425780091986194,ranging
2015-06-09 00:00:00+00:00,228.5379943847656,230.95399475097656,227.9290008544922,229.04800415039065,28353100,0.0,0.0,1433808000,0.002446532398439949,0.25104613783449375,ranging
