time,open,high,low,close,volume,Dividends,Stock Splits,timestamp,returns,volatility,regime
2015-11-03 00:00:00+00:00,361.87298583984375,417.8999938964844,357.6470031738281,403.4169921875,206162000,0.0,0.0,1446508800,0.11691385221725148,0.724287597580927,crisis
2015-11-04 00:00:00+00:00,403.66400146484375,495.56201171875,380.5480041503906,411.56298828125,263900000,0.0,0.0,1446595200,0.020192496229717305,0.7213753196991248,crisis
2015-11-05 00:00:00+00:00,408.0769958496094,447.5610046386719,374.58099365234375,386.35400390625,151824992,0.0,0.0,1446681600,-0.06125182558391995,0.8082458411252769,crisis
2015-11-06 00:00:00+00:00,388.0469970703125,395.83599853515625,354.0249938964844,374.4700012207031,122687000,0.0,0.0,1446768000,-0.03075936204981211,0.8355374712111602,crisis
2015-11-07 00:00:00+00:00,374.2690124511719,390.58599853515625,372.4330139160156,386.4819946289063,56625100,0.0,0.0,1446854400,0.03207731826059845,0.8057720542095878,crisis
2015-11-08 00:00:00+00:00,384.2780151367188,389.8949890136719,368.7000122070313,373.3680114746094,51817600,0.0,0.0,1446940800,-0.03393167944832398,0.8372796404900601,crisis
2015-11-09 00:00:00+00:00,374.3240051269531,385.2780151367188,362.8949890136719,380.2569885253906,68224400,0.0,0.0,1447027200,0.01845090323505061,0.8370465176725189,crisis
2015-11-10 00:00:00+00:00,379.9840087890625,381.3869934082031,329.1080017089844,336.8190002441406,95797904,0.0,0.0,1447113600,-0.11423324118170564,1.0051778036973358,crisis
2015-11-11 00:00:00+00:00,339.82000732421875,340.5849914550781,300.9970092773437,311.0840148925781,107070000,0.0,0.0,1447200000,-0.0764059786796728,1.071826704144132,crisis
2017-01-06 00:00:00+00:00,1014.239990234375,1046.81005859375,883.9439697265625,902.2009887695312,351876000,0.0,0.0,1483660800,-0.10971108130965923,0.9879313104739307,crisis
2017-01-07 00:00:00+00:00,903.4869995117188,908.5850219726562,823.5560302734375,908.5850219726562,279550016,0.0,0.0,1483747200,0.00707606540293404,0.9872416498538547,crisis
2017-01-08 00:00:00+00:00,908.1749877929688,942.7239990234376,887.2490234375,911.198974609375,158715008,0.0,0.0,1483833600,0.002876948852891692,0.9872294734433803,crisis
2017-01-09 00:00:00+00:00,913.2440185546876,913.6859741210938,879.8070068359375,902.8280029296876,141876992,0.0,0.0,1483920000,-0.009186765912764572,0.9899764193529804,crisis
2017-05-13 00:00:00+00:00,1723.1199951171875,1812.989990234375,1651.0799560546875,1804.9100341796875,579635008,0.0,0.0,1494633600,0.04678585603060226,0.5320189284262117,crisis
2017-12-08 00:00:00+00:00,17802.900390625,18353.400390625,14336.900390625,16569.400390625,21135998976,0.0,0.0,1512691200,-0.07431961911021989,1.3823487654437674,crisis
2017-12-09 00:00:00+00:00,16523.30078125,16783.0,13674.900390625,15178.2001953125,13911300096,0.0,0.0,1512777600,-0.08396201205323306,1.481554798016224,crisis
2017-12-10 00:00:00+00:00,15168.400390625,15850.599609375,13226.599609375,15455.400390625,13433299968,0.0,0.0,1512864000,0.01826304777546084,1.4819899034541089,crisis
2017-12-11 00:00:00+00:00,15427.400390625,17513.900390625,15404.7998046875,16936.80078125,12153900032,0.0,0.0,1512950400,0.09585001702858453,1.485510343317759,crisis
2017-12-12 00:00:00+00:00,16919.80078125,17781.80078125,16571.599609375,17415.400390625,14603799552,0.0,0.0,1513036800,0.028257970059188287,1.4844013106945804,crisis
2018-01-16 00:00:00+00:00,13836.099609375,13843.099609375,10194.900390625,11490.5,18853799936,0.0,0.0,1516060800,-0.16854801354629112,1.42503224691553,crisis
2018-01-17 00:00:00+00:00,11431.099609375,11678.0,9402.2900390625,11188.599609375,18830600192,0.0,0.0,1516147200,-0.02627391241677912,1.3969002866230888,crisis
2018-01-18 00:00:00+00:00,11198.7998046875,12107.2998046875,10942.5,11474.900390625,15020399616,0.0,0.0,1516233600,0.02558861620270214,1.4043769565248365,crisis
2018-01-19 00:00:00+00:00,11429.7998046875,11992.7998046875,11172.099609375,11607.400390625,10740400128,0.0,0.0,1516320000,0.01154694119247024,1.3214453781290312,crisis
2018-01-20 00:00:00+00:00,11656.2001953125,13103.0,11656.2001953125,12899.2001953125,11801700352,0.0,0.0,1516406400,0.11129105236439107,1.3490663569336276,crisis
2018-01-21 00:00:00+00:00,12889.2001953125,12895.900390625,11288.2001953125,11600.099609375,9935179776,0.0,0.0,1516492800,-0.10071171594108497,1.407572378620676,crisis
2018-01-22 00:00:00+00:00,11633.099609375,11966.400390625,10240.2001953125,10931.400390625,10537400320,0.0,0.0,1516579200,-0.05764598936801968,1.3448904064410305,crisis
2018-01-23 00:00:00+00:00,10944.5,11377.599609375,10129.7001953125,10868.400390625,9660609536,0.0,0.0,1516665600,-0.005763214020962026,1.3395972475573397,crisis
2018-01-24 00:00:00+00:00,10903.400390625,11501.400390625,10639.7998046875,11359.400390625,9940989952,0.0,0.0,1516752000,0.04517684133384825,1.352990464214811,crisis
2018-01-25 00:00:00+00:00,11421.7001953125,11785.7001953125,11057.400390625,11259.400390625,8873169920,0.0,0.0,1516838400,-0.008803281560753051,1.219802010217316,crisis
2018-01-26 00:00:00+00:00,11256.0,11656.7001953125,10470.2998046875,11171.400390625,9746199552,0.0,0.0,1516924800,-0.007815691506385392,1.2158209830814593,crisis
2018-01-27 00:00:00+00:00,11174.900390625,11614.900390625,10989.2001953125,11440.7001953125,7583269888,0.0,0.0,1517011200,0.024106181433931617,1.2161964027871437,crisis
2018-01-28 00:00:00+00:00,11475.2998046875,12040.2998046875,11475.2998046875,11786.2998046875,8350360064,0.0,0.0,1517097600,0.03020790716258781,1.1965818487852493,crisis
2018-01-29 00:00:00+00:00,11755.5,11875.599609375,11179.2001953125,11296.400390625,7107359744,0.0,0.0,1517184000,-0.041565158037780714,1.1982971974731207,crisis
2018-01-30 00:00:00+00:00,11306.7998046875,11307.2001953125,10036.2001953125,10106.2998046875,8637859840,0.0,0.0,1517270400,-0.10535219581320587,1.2511545512280144,crisis
2018-01-31 00:00:00+00:00,10108.2001953125,10381.599609375,9777.419921875,10221.099609375,8041160192,0.0,0.0,1517356800,0.011359232053877344,1.192346660431746,crisis
2018-02-01 00:00:00+00:00,10237.2998046875,10288.7998046875,8812.2802734375,9170.5400390625,9959400448,0.0,0.0,1517443200,-0.1027834196380305,1.2265389125389192,crisis
2018-02-02 00:00:00+00:00,9142.2802734375,9142.2802734375,7796.490234375,8830.75,12726899712,0.0,0.0,1517529600,-0.037052347802326024,1.210881364162874,crisis
2018-02-03 00:00:00+00:00,8852.1201171875,9430.75,8251.6298828125,9174.91015625,7263790080,0.0,0.0,1517616000,0.03897292486481896,1.2347835303026884,crisis
2018-02-04 00:00:00+00:00,9175.7001953125,9334.8701171875,8031.22021484375,8277.009765625,7073549824,0.0,0.0,1517702400,-0.09786476110758924,1.276082748490129,crisis
2018-02-05 00:00:00+00:00,8270.5400390625,8364.83984375,6756.68017578125,6955.27001953125,9285289984,0.0,0.0,1517788800,-0.15968807377551097,1.2571025771958992,crisis
2018-02-06 00:00:00+00:00,7051.75,7850.7001953125,6048.259765625,7754.0,13999800320,0.0,0.0,1517875200,0.11483809805022926,1.3871132467553065,crisis
