time,open,high,low,close,volume,Dividends,Stock Splits,timestamp
2014-09-15 00:00:00+00:00,465.864013671875,468.17401123046875,384.5320129394531,398.8210144042969,156903400,0.0,0.0,1410739200
2014-09-22 00:00:00+00:00,399.1000061035156,441.5570068359375,374.3320007324219,377.1809997558594,186772600,0.0,0.0,1411344000
2014-09-29 00:00:00+00:00,376.9280090332031,391.3789978027344,289.2959899902344,320.510009765625,276657896,0.0,0.0,1411948800
2014-10-06 00:00:00+00:00,320.3890075683594,382.72601318359375,302.55999755859375,378.54901123046875,341152804,0.0,0.0,1412553600
2014-10-13 00:00:00+00:00,377.9209899902344,411.697998046875,368.8970031738281,389.5459899902344,156902070,0.0,0.0,1413158400
2014-10-20 00:00:00+00:00,389.2309875488281,392.64599609375,342.87701416015625,354.7040100097656,113691800,0.0,0.0,1413763200
2014-10-27 00:00:00+00:00,354.7770080566406,359.9840087890625,320.6260070800781,325.8919982910156,107075700,0.0,0.0,1414368000
2014-11-03 00:00:00+00:00,325.5690002441406,363.6260070800781,325.0769958496094,363.2640075683594,116793470,0.0,0.0,1414972800
2014-11-10 00:00:00+00:00,362.2650146484375,457.0929870605469,357.5610046386719,387.8819885253906,208239500,0.0,0.0,1415577600
2014-11-17 00:00:00+00:00,388.3489990234375,410.1990051269531,344.11199951171875,367.572998046875,178181000,0.0,0.0,1416182400
2014-11-24 00:00:00+00:00,366.947998046875,394.70098876953125,358.4549865722656,378.0469970703125,131238570,0.0,0.0,1416787200
2014-12-01 00:00:00+00:00,378.2489929199219,384.0379943847656,365.7560119628906,375.0950012207031,80679570,0.0,0.0,1417392000
2014-12-08 00:00:00+00:00,374.9649963378906,376.02899169921875,338.76300048828125,351.6319885253906,141754100,0.0,0.0,1417996800
2014-12-15 00:00:00+00:00,351.3609924316406,351.81500244140625,304.23199462890625,320.8429870605469,184757400,0.0,0.0,1418601600
2014-12-22 00:00:00+00:00,321.0679931640625,336.2869873046875,311.0780029296875,317.239013671875,107137540,0.0,0.0,1419206400
2014-12-29 00:00:00+00:00,317.70098876953125,320.43499755859375,257.61199951171875,264.19500732421875,143354400,0.0,0.0,1419811200
2015-01-05 00:00:00+00:00,265.0840148925781,298.7539978027344,265.03900146484375,265.6600036621094,164241500,0.0,0.0,1420416000
2015-01-12 00:00:00+00:00,266.14599609375,272.2030029296875,171.50999450683594,210.33900451660156,363112212,0.0,0.0,1421020800
2015-01-19 00:00:00+00:00,211.4709930419922,255.07400512695312,205.1529998779297,253.71800231933594,189165500,0.0,0.0,1421625600
2015-01-26 00:00:00+00:00,254.07899475097656,309.3840026855469,212.01499938964844,226.9720001220703,306840500,0.0,0.0,1422230400
2015-02-02 00:00:00+00:00,226.49099731445312,245.95700073242188,214.72500610351562,223.41200256347656,183691200,0.0,0.0,1422835200
2015-02-09 00:00:00+00:00,223.38900756835938,265.6109924316406,215.33200073242188,234.8249969482422,230343800,0.0,0.0,1423440000
2015-02-16 00:00:00+00:00,234.8249969482422,255.32000732421875,229.02200317382812,235.9770050048828,154676000,0.0,0.0,1424044800
2015-02-23 00:00:00+00:00,235.9949951171875,261.6600036621094,232.42100524902344,260.2019958496094,138892900,0.0,0.0,1424649600
2015-03-02 00:00:00+00:00,260.35699462890625,285.7959899902344,258.31298828125,274.35400390625,242425100,0.0,0.0,1425254400
2015-03-09 00:00:00+00:00,274.81201171875,300.04400634765625,273.89300537109375,286.39300537109375,259502000,0.0,0.0,1425859200
2015-03-16 00:00:00+00:00,285.68499755859375,294.11199951171875,248.63600158691406,267.9599914550781,206778200,0.0,0.0,1426464000
2015-03-23 00:00:00+00:00,267.8949890136719,277.2969970703125,236.51499938964844,242.71299743652344,179497700,0.0,0.0,1427068800
2015-03-30 00:00:00+00:00,242.87899780273438,260.67498779296875,239.21400451660156,260.5979919433594,150120700,0.0,0.0,1427673600
2015-04-06 00:00:00+00:00,260.72100830078125,261.7980041503906,232.77099609375,236.1529998779297,147866600,0.0,0.0,1428278400
2015-04-13 00:00:00+00:00,235.9499969482422,236.93499755859375,216.322998046875,222.60000610351562,158658500,0.0,0.0,1428883200
2015-04-20 00:00:00+00:00,222.61199951171875,237.90899658203125,214.87399291992188,219.42999267578125,148576200,0.0,0.0,1429488000
2015-04-27 00:00:00+00:00,219.4290008544922,243.24000549316406,218.0229949951172,240.35800170898438,162643200,0.0,0.0,1430092800
2015-05-04 00:00:00+00:00,240.3560028076172,247.8040008544922,228.572998046875,240.29600524902344,166059200,0.0,0.0,1430697600
2015-05-11 00:00:00+00:00,240.2989959716797,244.27000427246094,234.0570068359375,236.802001953125,130322100,0.0,0.0,1431302400
2015-05-18 00:00:00+00:00,236.88699340820312,241.97799682617188,231.81700134277344,240.9530029296875,114746500,0.0,0.0,1431907200
2015-05-25 00:00:00+00:00,240.927001953125,241.02099609375,229.54200744628906,230.19000244140625,107149900,0.0,0.0,1432512000
2015-06-01 00:00:00+00:00,230.23300170898438,231.71299743652344,221.29600524902344,222.88099670410156,121536400,0.0,0.0,1433116800
2015-06-08 00:00:00+00:00,222.87899780273438,234.85800170898438,222.83900451660156,233.54299926757812,121541200,0.0,0.0,1433721600
2015-06-15 00:00:00+00:00,233.4219970703125,256.8529968261719,233.4219970703125,243.94400024414062,191537000,0.0,0.0,1434326400
