time,open,high,low,close,volume,dividends,stock splits,timestamp
2023-11-01 00:00:00+00:00,1815.8720703125,2134.69140625,1779.635498046875,2052.55615234375,315824566888,0.0,0.0,2023-11-01 00:00:00+00:00
2023-12-01 00:00:00+00:00,2052.0966796875,2445.017578125,2046.5570068359375,2281.47119140625,351655489427,0.0,0.0,2023-12-01 00:00:00+00:00
2024-01-01 00:00:00+00:00,2282.870361328125,2710.421875,2113.92529296875,2282.54443359375,365409742553,0.0,0.0,2024-01-01 00:00:00+00:00
2024-02-01 00:00:00+00:00,2282.17529296875,3518.96923828125,2243.57177734375,3341.919677734375,435402067623,0.0,0.0,2024-02-01 00:00:00+00:00
2024-03-01 00:00:00+00:00,3341.9658203125,4092.2841796875,3059.65478515625,3647.8564453125,670105166249,0.0,0.0,2024-03-01 00:00:00+00:00
2024-04-01 00:00:00+00:00,3647.819580078125,3727.616455078125,2862.3935546875,3012.286865234375,480678795896,0.0,0.0,2024-04-01 00:00:00+00:00
2024-05-01 00:00:00+00:00,3011.015625,3973.556396484375,2815.92333984375,3760.026611328125,494712697510,0.0,0.0,2024-05-01 00:00:00+00:00
2024-06-01 00:00:00+00:00,3759.88427734375,3887.48583984375,3244.241455078125,3432.88916015625,401807474721,0.0,0.0,2024-06-01 00:00:00+00:00
2024-07-01 00:00:00+00:00,3432.607421875,3560.075439453125,2826.014404296875,3231.295654296875,496826192549,0.0,0.0,2024-07-01 00:00:00+00:00
2024-08-01 00:00:00+00:00,3231.248779296875,3241.77734375,2122.546142578125,2513.393798828125,535770895767,0.0,0.0,2024-08-01 00:00:00+00:00
2024-09-01 00:00:00+00:00,2513.42431640625,2728.067626953125,2150.86328125,2603.062744140625,438144022015,0.0,0.0,2024-09-01 00:00:00+00:00
2024-10-01 00:00:00+00:00,2603.26416015625,2765.549560546875,2311.02783203125,2515.79931640625,500885085548,0.0,0.0,2024-10-01 00:00:00+00:00
2024-11-01 00:00:00+00:00,2515.870361328125,3739.934814453125,2359.578125,3705.705322265625,1029930619790,0.0,0.0,2024-11-01 00:00:00+00:00
2024-12-01 00:00:00+00:00,3706.619873046875,4106.95556640625,3098.20361328125,3332.53173828125,1118659048135,0.0,0.0,2024-12-01 00:00:00+00:00
2025-01-01 00:00:00+00:00,3332.406494140625,3743.941650390625,2920.5927734375,3298.26513671875,816020167432,0.0,0.0,2025-01-01 00:00:00+00:00
2025-02-01 00:00:00+00:00,3298.822265625,3329.6552734375,2076.169921875,2237.9052734375,759605849746,0.0,0.0,2025-02-01 00:00:00+00:00
2025-03-01 00:00:00+00:00,2237.942138671875,2548.811767578125,1760.9417724609375,1823.47998046875,524493831617,0.0,0.0,2025-03-01 00:00:00+00:00
2025-04-01 00:00:00+00:00,1823.5623779296875,1951.1802978515625,1386.79931640625,1793.775390625,512390406805,0.0,0.0,2025-04-01 00:00:00+00:00
2025-05-01 00:00:00+00:00,1794.041015625,2784.75244140625,1753.3154296875,2529.08740234375,736439227936,0.0,0.0,2025-05-01 00:00:00+00:00
2025-06-01 00:00:00+00:00,2529.0966796875,2877.62939453125,2116.681396484375,2486.46435546875,597782871981,0.0,0.0,2025-06-01 00:00:00+00:00
2025-07-01 00:00:00+00:00,2486.428466796875,3940.652099609375,2378.3935546875,3696.707763671875,968856663867,0.0,0.0,2025-07-01 00:00:00+00:00
2025-08-01 00:00:00+00:00,3696.144287109375,4953.73291015625,3357.93896484375,4390.01904296875,1359826730128,0.0,0.0,2025-08-01 00:00:00+00:00
2025-09-01 00:00:00+00:00,4389.6259765625,4763.361328125,3829.0107421875,4145.95751953125,1053486666675,0.0,0.0,2025-09-01 00:00:00+00:00
2025-10-01 00:00:00+00:00,4146.03369140625,4755.22021484375,3460.222412109375,3958.89208984375,1172508356656,0.0,0.0,2025-10-01 00:00:00+00:00
