time,open,high,low,close,Fast MA,Slow MA,ADX & +DI > -DI,ADX & +DI < -DI,BB Upper,BB Basis,BB Lower,Long Expansion,Short Expansion,LinReg,UpperBand,LowerBand,Long,Short,GMA fast,GMA slow,Bullish cross,Bearish cross,Plot,Final Newton value,Long Expansion,Short Expansion,Compression Score,Overbought z (eff),Oversold z (eff),z20,z50,z100,z200,Composite Z (smoothed),Long setup,Short setup,Dyn OB,Dyn OS,QAO,Buy,Sell,QVI Osc,Zero,Upper Band,Lower Band,VWMA spread (z by default),Buy,Sell,Climax Up,Climax Down,Churn,Bulls,Bears,Bias / Sentiment,Volume Band (Open),Volume Band (High,Volume Band (Low),Volume Band (Close),Price Band (Open),Price Band (High,Price Band (Low),Price Band (Close),Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1748563200,105572.58,106377.66,104624,105901.75,NaN,NaN,0,0,111662.97632271392,108530.71599999997,105398.45567728602,0,0,111325.95466942142,118090.36335282508,104561.54598601777,0,0,108519.40522989855,104750.20524181341,0,0,107536.86648330923,104828.74340000002,0,0,63.40345071819662,2.006716013831146,-2.006716013831146,-1.2392521288154625,-0.5688057692871625,0.16453874228359186,0.6253357483074923,0.2686248511955943,0,0,62.777157691325236,-30.165983224939673,-56.976155198226195,0,0,-0.8165720147573534,0,0.8463732987858995,-0.8463732987858995,-1.5183448932037495,0,0,0,0,0,9.565082570981602,23.604627340352327,-2.003070936426532,0,30,0,30,30,36.89823958351544,30,36.89823958351544,60,13.796479167030881,-40.52123399827322,-29.691342412551652,NaN,NaN,0,NaN
1748606400,105901.75,106031.78,103634.48,104033.26,NaN,NaN,0,0,112025.856004841,108388.21699999995,104750.57799515889,0,0,111428.53502754826,118496.81179240276,104360.25826269377,1,0,108372.85999782108,104946.56061634864,0,0,107203.18967537502,105014.72880000001,0,0,61.91005869243165,2.0261175356256573,-2.0261175356256573,-1.7493997353321826,-0.967250305278362,-0.12624057001651193,0.38670408604177947,0.07718794190117795,0,0,62.777157691325236,-30.896157783291166,-80.90352837506312,0,0,-0.9736000487662977,0,0.8403615439687271,-0.8403615439687271,-2.082205761514952,0,0,0,0,0,7.980016492687523,29.527484269733062,-11.220672751168175,0,45,0,45,45,83.64267227757574,45,83.64267227757574,90,-77.2853445551515,-56.66882046007379,-40.246498668294635,NaN,NaN,NaN,NaN
1748649600,104033,104334.23,103110.01,103546.34,NaN,NaN,0,0,112381.26105704886,108235.80949999994,104090.35794295103,0,0,111529.26306611567,118924.36404112774,104134.1620911036,0,0,108215.76515572821,105154.40778429691,0,0,106854.91827772025,105209.7924,0,0,61.05919601288249,2.0059111385936905,-2.0059111385936905,-1.7729730689314676,-1.0664174011791543,-0.21847888591679132,0.30869168960426235,-0.07669612200903667,0,0,62.777157691325236,-33.16296164279222,-72.2611279471707,0,0,-1.2130602262316867,0,0.8398289480394867,-0.8398289480394867,-2.2168116027821547,0,0,0,0,0,6.4436468187729306,30.517363896912673,-16.56894751407933,0,12.5,0,12.5,12.5,29.60562068907154,12.5,29.60562068907154,25,-34.21124137814308,-64.85268397309375,-50.37555834603983,NaN,0,NaN,NaN
1748692800,103546.34,104965.5,103526.86,104645.87,NaN,NaN,0,0,112351.00930138816,107983.12599999996,103615.24269861176,0,0,111678.9500275482,119335.42339060847,104022.47666448793,0,0,107960.87576985075,105317.58757787262,0,0,106644.53272746118,105365.92640000001,0,0,65.11293133977458,1.9792625821271785,-1.9792625821271785,-1.319369460561735,-0.8394191880080932,-0.0844003408040832,0.41475238765225586,-0.11793260406048105,0,0,62.777157691325236,-39.211751945768015,-36.63038492036496,1,0,-1.5167075484854853,0,0.8496281343568799,-0.8496281343568799,-1.7269121869553907,0,0,0,0,0,6.588025757588716,28.665221579085397,-18.29204936146053,0,12.5,0,12.5,12.5,45.56660473977421,12.5,45.56660473977421,25,66.13320947954843,-62.2789485139726,-56.97620464863292,0,NaN,NaN,NaN
1748736000,104645.87,104800,103808.08,104148.26,NaN,NaN,0,0,112085.25612977678,107641.25699999995,103197.25787022313,0,0,111794.13521900831,119728.40631202265,103859.86412599398,0,0,107618.18424058147,105465.90419175889,0,0,106406.79246770297,105507.4554,0,0,69.22313233655396,1.959278354944915,-1.959278354944915,-1.390949546376627,-0.9449048126123127,-0.17963698478826975,0.33441379256757175,-0.17481459635893937,0,0,62.777157691325236,-39.68453807754449,-44.50793492668532,0,0,-1.8293311334608973,0,0.8662697359440599,-0.8662697359440599,-1.7879328745477179,0,0,0,0,0,6.344669868430176,25.177733739112654,-19.44756177207471,0,12.5,0,12.5,12.5,31.64815908914696,12.5,31.64815908914696,25,-38.29631817829392,-59.52391179427324,-59.676818657663915,NaN,0,NaN,NaN
1748779200,104148.26,105937.46,103800.81,105697.94,NaN,NaN,0,0,111440.04088426864,107340.02749999994,103240.01411573123,0,0,111917.64537465578,120047.99040156807,103787.3003477435,0,0,107320.31737278479,105645.92631755504,0,0,106339.28270887412,105680.24780000001,0,0,71.06989950161031,1.9474297485760084,-1.9474297485760084,-0.8644967895000059,-0.6438219032175632,0.014877827769879875,0.49203148266155033,-0.13095993271937914,0,0,62.777157691325236,-39.68453807754449,3.9736067477854604,1,0,-1.9367706609125,0,0.8836737684613191,-0.8836737684613191,-1.1352178312302863,0,0,0,0,0,9.34641228492637,21.110561666374647,-16.17303533236682,0,25,0,25,25,65.01805786316581,25,65.01805786316581,50,80.03611572633163,-38.718734272999455,-53.66002349935128,0,NaN,NaN,NaN
1748822400,105697.93,106000,103974.2,104085.64,NaN,NaN,0,0,111337.97588585975,107089.05699999996,102840.13811414017,0,0,111988.26974517912,120382.82392511381,103593.71556524442,0,0,107067.89060812836,105742.80628451743,0,0,106124.65006993372,105773.49971154472,0,0,72.40994975080515,1.9629847122899515,-1.9629847122899515,-1.3250248571350638,-0.9925603634750068,-0.24785633174871738,0.27752324584591825,-0.19739588084879736,0,0,62.777157691325236,-42.00245289682102,-51.04383039459323,0,0,-1.9019382495154573,0,0.8988366769398894,-0.8988366769398894,-1.5944789785333309,0,0,0,0,0,10.31044273056937,21.593285849099857,-18.973648543503625,0,30,0,30,30,71.33299389530734,30,71.33299389530734,60,-82.66598779061466,-35.41465035953606,-46.662033684902454,NaN,0,NaN,NaN
1748865600,104080.89,106000,103685.23,105904.94,NaN,NaN,0,0,111295.89179273341,107017.82349999997,102739.75520726653,0,0,112111.72723278234,120690.4597366704,103532.9947288943,0,0,106996.37886919397,105796.4417774734,0,0,106103.7253013686,105826.52900000002,0,0,73.18414154206924,1.9563229750117914,-1.9563229750117914,-0.7173905677233037,-0.6278977836228132,-0.008547515436621916,0.470260043308831,-0.14339957141494378,0,0,62.777157691325236,-42.00245289682102,14.572364974231238,1,0,-1.5130820303702808,0,0.9093548860566522,-0.9093548860566522,-0.9680024914934133,0,0,0,0,0,17.24105570597765,20.083445205841812,-12.915122549467144,0,45,0,45,45,90.08075676345098,45,90.08075676345098,90,90.16151352690194,-10.148381712934901,-32.65889899495575,NaN,NaN,NaN,NaN
1748908800,105909.79,106597.45,104910.01,105352.02,NaN,NaN,0,0,111035.33548356198,106824.22349999996,102613.11151643794,0,0,112199.13605234154,120978.50431776847,103419.7677869146,0,0,106803.45830481099,105845.4017975445,0,0,106032.13432028587,105874.71259641298,0,0,74.82123743770128,1.956327872375611,-1.956327872375611,-0.8822983941417165,-0.7669339306299091,-0.12146329944655652,0.37869730897197884,-0.1462456681461295,0,0,62.777157691325236,-42.00245289682102,-11.206384408860277,0,0,-1.3629749361645471,0,0.917836632088259,-0.917836632088259,-1.1158415313145496,0,0,0,0,0,19.641097939690248,18.917883023061822,-11.144949981784727,0,30,0,30,30,45.431957923486,30,45.431957923486,60,-30.863915846972006,0.8016836204299315,-18.65269601123135,NaN,NaN,NaN,NaN
1748952000,105352.02,106901.68,105094.61,105447.82,NaN,NaN,0,0,110934.11380729557,106706.91399999995,102479.71419270433,0,0,112300.20885537182,121275.31615395738,103325.10155678626,0,0,106686.00784654787,105895.40196327279,0,0,105976.48533740151,105923.87932619605,0,0,76.05645205218397,1.9540016270724285,-1.9540016270724285,-0.8294997948769451,-0.7615407626706391,-0.13529414091037067,0.3659770598669429,-0.14836235836865594,0,0,62.777157691325236,-42.00245289682102,-17.19763471098828,0,0,-1.0764959336355309,0,0.9231504028431126,-0.9231504028431126,-1.0334278770565404,0,0,0,0,1,19.391129629850923,16.759915731426165,-11.512508707960075,0,50,0,50,50,56.39921843032862,50,56.39921843032862,100,-12.798436860657239,7.118107761086281,-6.746393789581676,NaN,NaN,NaN,0
1748995200,105443.95,106058.47,105136.5,105143.88,NaN,NaN,0,0,110871.18328343287,106599.79149999996,102328.39971656706,0,0,112375.18456611568,121552.8092130495,103197.55991918186,0,0,106578.46101619229,105930.00357204338,0,0,105897.18959098232,105896.87376370402,0,0,76.77822602609199,1.9355740413073694,-1.9355740413073694,-0.9034669388238218,-0.8411724863209451,-0.20987290148472773,0.30448562171596383,-0.17319777696251745,0,0,62.777157691325236,-42.00245289682102,-26.63679079949024,0,0,-1.0623210681250383,0,0.9281363617805044,-0.9281363617805044,-1.113127089465236,0,0,0,0,0,16.636802513635665,16.581222967976377,-15.852432229115136,0,25,0,25,25,49.35934654450247,25,49.35934654450247,50,-48.718693089004944,-0.11494480130509288,-1.6939103924197607,NaN,NaN,NaN,NaN
1749038400,105150,105611.83,104202,104753.38,NaN,NaN,0,0,110573.4304746757,106385.02649999995,102196.6225253242,0,0,112429.4712589533,121818.87302605186,103040.06949185474,0,0,106364.53024132668,105928.63259133518,0,0,105788.2553442221,105788.25075783988,0,0,78.59744634637933,1.930504141270197,-1.930504141270197,-0.994408888548634,-0.9350307230177763,-0.2969149653177164,0.23247409680785217,-0.21739241189888608,0,0,62.777157691325236,-42.00245289682102,-34.20302034797891,0,0,-1.0087751659483142,0,0.93249340443192,-0.93249340443192,-1.1719940785170073,0,0,0,0,0,14.057972219865228,17.48245551204337,-21.030101511880872,0,40,0,40,40,57.6288956770632,40,57.6288956770632,80,-35.25779135412639,-11.097822372393894,-2.8759721504004023,NaN,NaN,NaN,0
1749081600,104753.37,105305.26,104401.49,104875.47,NaN,NaN,0,0,110055.85675486954,106136.64949999997,102217.4422451304,0,0,112467.40272314072,122056.87477645461,102877.93066982683,0,0,106118.69513029073,105932.88295188622,0,0,105701.32340667714,105701.32340491521,0,0,80.96538983985633,1.9096423853053344,-1.9096423853053344,-0.9265472399826433,-0.921451999628115,-0.30675798537984744,0.2232447507302368,-0.2450396949545374,0,0,62.777157691325236,-42.00245289682102,-23.160606573969385,0,0,-1.0735960662371036,0,0.9375260942841108,-0.9375260942841108,-1.080323574024643,0,0,0,0,0,11.852028218899468,16.871463546121586,-23.815732413995505,0,25,0,25,25,28.549890054170188,25,28.549890054170188,50,7.099780108340377,-17.717541803098907,-7.885728917758859,NaN,NaN,0,NaN
1749124800,104875.46,105999.68,100377.01,101570.2,NaN,NaN,0,0,109827.62927068543,105741.94349999996,101656.2577293145,0,0,112313.53638429755,122188.85780146702,102438.21496712808,1,0,105722.29625992825,105880.00787104471,0,1,105307.8830822317,105307.8828556702,0,0,71.00352825326149,2.028717160910034,-2.028717160910034,-1.9410611142356735,-1.6647564555117051,-0.8641015838024622,-0.22220250759542465,-0.46704897387611066,0,0,62.777157691325236,-42.00245289682102,-83.72277183180634,0,0,-0.9416004463837542,0,0.9411849108078283,-0.9411849108078283,-1.9268579820173937,0,0,0,1,0,9.531324571860997,21.477954822185186,-30.6199594351872,0,50,0,50,50,86.05708379352396,50,86.05708379352396,100,-72.11416758704793,-36.791980319601834,-18.74902118460736,NaN,NaN,NaN,NaN
1749168000,101570.2,104079.99,101132.91,104005.75,NaN,NaN,0,0,109196.77221108755,105460.78049999995,101724.78878891235,0,0,112201.57740358138,122221.43357066471,102181.72123649805,0,0,105444.31751791375,105885.14137201915,0,0,105183.87040773344,105183.87040773344,0,0,63.626764126630746,2.0242683415978826,-2.0242683415978826,-1.1327329881163053,-1.172163307145502,-0.5199538160181036,0.061056168118764485,-0.47793118598471696,0,0,62.777157691325236,-39.68453807754449,-11.495040386336798,1,0,-0.7479142658690019,0,0.9432916868175749,-0.9432916868175749,-1.0909859938492565,0,0,0,0,0,13.368153407070102,22.565990608069313,-26.36881806919011,0,45,0,45,45,82.4997128274459,45,82.4997128274459,90,74.99942565489182,-26.683364243363386,-23.73653049670759,NaN,NaN,NaN,NaN
1749211200,104005.77,105439.01,103603.36,104397.99,NaN,NaN,0,0,108622.762444932,105231.75699999994,101840.75155506788,0,0,112132.73250826457,122319.64618832227,101945.81882820687,0,0,105218.17234023893,105917.80779688463,0,0,105109.02465461598,105109.02465461598,0,0,63.06338206331537,2.013498520975953,-2.013498520975953,-0.9915492749628477,-1.1154136650852005,-0.49615714911324477,0.08400477276325963,-0.46995277965769394,0,0,62.777157691325236,-39.211751945768015,-6.697790916889661,0,0,-0.4444917097510325,0,0.9428596668643323,-0.9428596668643323,-0.8211162550761383,0,0,0,0,1,16.326303850882677,21.144647721025198,-20.579705456035377,0,50,0,50,50,59.89185994762464,50,59.89185994762464,100,19.78371989524928,-13.376468322990346,-22.03497636838683,NaN,NaN,0,NaN
1749254400,104398,105421.5,103969.7,105208.82,NaN,NaN,0,0,107986.85248719249,105046.38199999994,102105.91151280739,0,0,112093.74637741047,122424.64455441723,101762.8482004037,0,0,105036.13030042175,105947.42439112348,0,0,105118.52897322398,105118.52897322398,0,0,64.13585769832436,1.9899839569202726,-1.9899839569202726,-0.7176350874090466,-0.9575402079554409,-0.39878124987785535,0.1647349752185301,-0.422515318591455,0,0,62.777157691325236,-39.211751945768015,11.244829121024157,0,0,-0.27956905802100784,0,0.9399191309605014,-0.9399191309605014,-0.5145916879308774,0,0,0,0,0,19.788486953884,17.37752397225872,-12.013701084517201,0,30,0,30,30,60.47015159122155,30,60.47015159122155,60,60.9403031824431,6.810430602701146,-12.720354363389895,NaN,NaN,NaN,NaN
1749297600,105208.82,106000,105208.82,105619.02,NaN,NaN,0,0,107605.77553262828,104936.36849999994,102266.9614673716,0,0,111996.08627961445,122406.85182814806,101585.32073108084,0,0,104927.90373838697,105977.49265973236,0,0,105166.19478529788,106006.5882781718,0,0,66.96376218249551,1.958067856263976,-1.958067856263976,-0.6344210593100064,-0.9315036979743847,-0.3838474990508431,0.18933074952523113,-0.3808492948741956,0,0,62.777157691325236,-36.53978101467352,12.469375601343167,0,0,-0.27719770338949734,0,0.9379234091775642,-0.9379234091775642,-0.33034712656078197,0,0,0,0,0,20.509271780086696,14.090317973697331,-6.405707185442327,0,25,0,25,25,40.68452568265322,25,40.68452568265322,50,31.369051365306436,18.970774211047498,-0.5461680206171716,NaN,NaN,NaN,NaN
1749340800,105619.02,105842.42,105028.3,105727.02,NaN,NaN,0,0,106817.65871790919,104781.89749999993,102746.13628209068,0,0,111889.01777272731,122376.269732931,101401.76581252362,0,0,104776.90614850383,106013.37962252401,0,0,105219.6067105076,106040.9560000016,0,0,72.12771442458109,1.9316503270320173,-1.9316503270320173,-0.6623804165344819,-0.9845848534520368,-0.4261376715331921,0.17129966623783563,-0.3640165984079266,0,0,62.777157691325236,-33.36348335202596,7.004506544600447,0,0,-0.5289536767278491,0,0.9378481150728701,-0.9378481150728701,-0.27484096078618814,0,0,0,0,0,19.72425830618758,11.103715567101816,-3.1828619383001424,0,5,0,5,5,18.32039203607105,5,18.32039203607105,10,26.640784072142097,28.5712009134609,12.382272822016922,0,NaN,NaN,NaN
1749384000,105726.96,106548.9,105572.53,105784.4,NaN,NaN,0,0,106846.71379157667,104792.48849999995,102738.26320842323,0,0,111878.18477134994,122487.22321237266,101269.14633032723,0,0,104787.40732232442,106058.74840266083,0,0,105273.39654760213,106085.7364000001,0,0,80.64719054562389,1.9147927078096132,-1.9147927078096132,-0.655311213840376,-0.9920433194826055,-0.45470555302862997,0.14995221719698412,-0.3583635388288663,0,0,62.51940208976323,-33.36348335202596,-0.6895911865120027,0,0,-0.4597641480412641,0,0.9342181433386014,-0.9342181433386014,-0.20823619279878205,0,0,0,0,0,17.53693391064809,8.644069319359096,-2.1615043865257015,0,25,0,25,25,27.291363040750163,25,27.291363040750163,50,-4.582726081500326,34.53854896575175,22.942284266543783,NaN,NaN,NaN,0
1749427200,105784.41,107862,105368.27,107817.21,NaN,NaN,0,0,107289.68763749949,104888.26149999995,102486.83536250041,0,0,111911.93893250695,122592.26151641531,101231.61634859859,0,0,104881.36783923433,106168.1086328836,0,0,105515.66449544954,106194.03820205388,0,0,81.26109527281194,1.9175150999756838,-1.9175150999756838,0.04694582766499676,-0.4985448020396142,-0.10597675938212393,0.4247575217580489,-0.22284468494744536,0,0,59.63137091199899,-33.36348335202596,57.00568426118804,0,0,-0.30651822676995677,0,0.9297712866505246,-0.9297712866505246,0.5416044521628398,0,0,0,0,0,19.186787730826364,6.322739102127244,3.2462447781720627,0,25,0,25,25,71.32073908028016,25,71.32073908028016,50,92.64147816056034,50.01987141805055,34.58127564789591,0,NaN,NaN,NaN
1749470400,107818.56,110651.12,106920.32,110301.15,NaN,NaN,0,0,108531.46829396718,105201.65599999993,101871.84370603268,0,0,111978.76986914588,122681.88377897494,101275.65595931682,0,0,105188.61438281718,106297.45578772818,0,0,105971.42501969244,106329.4855616455,0,0,75.10971430307265,1.9447396237054213,-1.9447396237054213,0.8282938665121684,0.09299480724532504,0.33494009108769085,0.7761897693263722,0.027714013036576612,0,0,62.51940208976323,-33.36348335202596,82.3463630195143,0,0,0.326404844946656,0,0.9273125197619323,-0.9273125197619323,1.226700130624624,0,0,1,0,0,26.219319335892493,4.27321769208934,14.10176687790173,0,50,0,50,50,90.1293023255999,50,90.1293023255999,100,80.2586046511998,69.2290355403684,48.39689908728459,NaN,NaN,NaN,NaN
1749513600,110299.69,110371.19,109100.01,109581.05,NaN,NaN,0,0,109246.55551119079,105503.39149999994,101760.22748880909,0,0,112051.41541460062,122793.62489731265,101309.20593188859,0,0,105486.95826704263,106414.65902624824,0,0,106315.19882734078,106460.04426719014,0,0,71.30485715153632,1.9397824193997204,-1.9397824193997204,0.39480930236658296,-0.17483975502004595,0.13422357749907535,0.6296560846393419,0.12025223441339285,0,0,59.63137091199899,-33.36348335202596,51.8075546512227,0,1,0.604773684178491,0,0.927415231993103,-0.927415231993103,0.8753641753155336,0,0,0,0,0,28.405757821476936,4.203925034148994,19.301778991732387,0,30,0,30,30,44.792907012246665,30,44.792907012246665,60,-29.585814024493327,73.59098733258249,59.50526612823348,NaN,NaN,NaN,0
1749556800,109585.04,110420.08,108362.14,110300.24,NaN,NaN,0,0,110045.97388227475,105786.10999999994,101526.24611772514,0,0,112157.95082093654,122924.30454080434,101391.59710106875,0,0,105764.88165530302,106550.17747705318,0,0,106694.72655807022,106722.95682711592,0,0,68.46492857576817,1.940571018611636,-1.940571018611636,0.5205688825484324,-0.043176989474526195,0.23167322690783443,0.7105494084223463,0.2157591819386775,0,0,58.09491375860287,-33.36348335202596,55.21866256037184,0,0,0.9122324154934046,0,0.9300899853737099,-0.9300899853737099,1.0053210933517192,0,0,0,0,0,31.158408957387454,3.680094386269424,25.618825159149466,0,45,0,45,45,75.53392389152918,45,75.53392389152918,90,61.06784778305836,78.61125364894586,68.64570773320115,NaN,NaN,NaN,NaN
