time,open,high,low,close,BB Upper,BB Basis,BB Lower,Long Expansion,Short Expansion,LinReg,UpperBand,LowerBand,Long,Short,GMA fast,GMA slow,Bullish cross,Bearish cross,Plot,Final Newton value,Long Expansion,Short Expansion,Compression Score,Overbought z (eff),Oversold z (eff),z20,z50,z100,z200,Composite Z (smoothed),Long setup,Short setup,Dyn OB,Dyn OS,QAO,Buy,Sell,QVI Osc,Zero,Upper Band,Lower Band,VWMA spread (z by default),Buy,Sell,Climax Up,Climax Down,Churn,Bulls,Bears,Bias / Sentiment,Volume Band (Open),Volume Band (High,Volume Band (Low),Volume Band (Close),Price Band (Open),Price Band (High,Price Band (Low),Price Band (Close),Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1496275200,2303.61,2999.99,2050,2455.19,2020.809782318203,865.2700000000001,-290.2697823182026,0,0,NaN,NaN,NaN,0,0,731.3699390022515,NaN,0,0,1027.958812399012,NaN,0,0,NaN,2,-2,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,24.667477319645094,0,0,NaN,0,NaN,NaN,NaN,0,0,1,0,0,36.99550945206971,6.3641619796542725,NaN,0,50,0,50,50,66.97478704888472,50,66.97478704888472,100,33.949574097769435,70.41926362395536,63.622882490805935,NaN,NaN,0,NaN
1498867200,2455.19,2957,1758.2,2856.88,2410.3130153239663,989.2710000000001,-431.77101532396625,0,0,NaN,NaN,NaN,0,0,809.3245297860167,NaN,0,0,1202.1417826467252,NaN,0,0,NaN,2,-2,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,56.030441230692226,0,0,NaN,0,NaN,NaN,NaN,0,0,1,0,0,41.50367764192155,5.300377233134874,NaN,0,50,0,50,50,85.50858149942437,50,85.50858149942437,100,71.01716299884872,77.14172900129012,68.02345013578943,NaN,NaN,NaN,NaN
1501545600,2856.89,4769.03,2650,4743.94,3347.4535094492285,1204.9505,-937.5525094492286,0,0,NaN,NaN,NaN,0,0,912.5119753300015,NaN,0,0,1539.4558985851322,NaN,0,0,NaN,2,-2,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,63.84105750991173,0,0,NaN,0,NaN,NaN,NaN,0,0,1,0,0,48.34251358076659,4.444368058428679,70.68270957799722,0,50,0,50,50,95.64113033940546,50,95.64113033940546,100,91.28226067881091,82.71905889675209,74.07972732413509,NaN,NaN,NaN,NaN
1504224000,4743.94,4980,2975.01,4339,3904.895822162085,1403.503,-1097.889822162085,0,0,NaN,NaN,NaN,0,0,1032.3301579180923,NaN,0,0,1806.0791463389291,NaN,0,0,NaN,2,-2,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,44.715711675257126,0,0,NaN,0,NaN,NaN,NaN,0,0,0,1,0,48.3602756653683,6.026068892437126,69.40033191554674,0,50,0,50,50,63.04482802995938,50,63.04482802995938,100,-26.08965605991877,77.64667242301435,76.82793551041433,NaN,NaN,NaN,0
1506816000,4339.01,6472.13,4150.01,6445.01,4989.088012760237,1703.9315,-1581.2250127602372,0,0,NaN,NaN,NaN,0,0,1181.0915629983226,NaN,0,0,2247.8820847828406,NaN,0,0,NaN,2,-2,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,64.68836599123041,0,0,NaN,0,NaN,NaN,NaN,0,0,0,0,0,50.7429732668399,6.579995396812412,70.00611267226812,0,45,0,45,45,90.5856223416304,45,90.5856223416304,90,91.17124468326078,76.8719238289846,77.85374714358483,NaN,NaN,NaN,NaN
1509494400,6445.01,11485,5511.11,9903,6974.678035434507,2178.2799999999997,-2618.118035434508,0,0,NaN,NaN,NaN,0,0,1383.9349389226663,NaN,0,0,2976.9409338511414,NaN,0,0,NaN,2,-2,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,37.69592734570884,0,0,NaN,0,NaN,NaN,NaN,0,0,1,0,0,53.84740567100537,6.185207135372468,71.90976331028104,0,50,0,50,50,84.07744150492965,50,84.07744150492965,100,68.15488300985929,79.1629346168716,78.58814883094225,NaN,NaN,NaN,NaN
1512086400,9903.01,19891.99,9517,13863.13,9771.15712825835,2848.7355,-4073.6861282583513,0,0,NaN,NaN,NaN,0,0,1641.93132800978,NaN,0,0,4013.7208449129375,NaN,0,0,NaN,2,-2,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,63.91863138972672,0,0,NaN,0,NaN,NaN,NaN,0,0,1,0,0,55.73477722653292,4.928960271411693,74.81420630921296,0,50,0,50,50,72.13689497562997,50,72.13689497562997,100,44.273789951259936,83.75833142513129,80.27143805485849,NaN,NaN,0,NaN
1514764800,13863.14,17178,9005,10099.99,10840.250227370068,3327.168,-4185.914227370069,0,0,NaN,NaN,NaN,0,0,1902.4025126780857,NaN,0,0,4593.3655263498,NaN,0,0,NaN,2,-2,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,13.158163145315271,0,0,NaN,0,NaN,NaN,NaN,0,0,0,1,0,51.277405103966295,10.249363965440198,66.86581350831581,0,50,0,50,50,86.14152387086068,50,86.14152387086068,100,-72.28304774172138,66.94288273334365,75.90847088658944,NaN,NaN,NaN,NaN
1517443200,10099.99,11775,5873,10307.27,11799.74373332841,3808.857,-4182.029733328412,0,0,NaN,NaN,NaN,0,0,2180.4344542268036,NaN,0,0,5137.546904792676,NaN,0,0,NaN,2.441281709268967,-2.441281709268967,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,-9.80310031010887,0,0,NaN,0,NaN,NaN,NaN,0,0,1,0,0,44.510551718259705,13.111832298135942,61.529843557035576,0,50,0,50,50,57.004733231108354,50,57.004733231108354,100,14.009466462216706,54.19892575394615,68.3492631360818,NaN,NaN,0,NaN
1519862400,10307.26,11645.74,6600,6928.5,12085.009526192123,4123.9335,-3837.142526192124,0,0,NaN,NaN,NaN,0,0,2458.740296441347,NaN,0,0,5308.113866240993,NaN,0,0,NaN,3.2083400839632,-3.2083400839632,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,-40.48746811553232,0,0,NaN,0,NaN,NaN,NaN,0,0,0,0,0,36.40668820644519,20.086752248315403,50.79638049288669,0,45,0,45,45,84.61850721660824,45,84.61850721660824,90,-79.23701443321649,28.823273254521087,53.89468766370367,NaN,NaN,NaN,NaN
1522540800,6928.5,9763.49,6450,9243.83,12641.264609953641,4557.4805,-3526.303609953642,0,0,NaN,NaN,NaN,0,0,2825.5415261690355,NaN,0,0,5682.943974218041,NaN,0,0,NaN,2.6769878763334347,-2.6769878763334347,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,-24.357430826429784,0,0,NaN,0,NaN,NaN,NaN,0,0,0,0,0,32.88716634536679,21.971873757461978,47.30968541769727,0,35,0,35,35,67.55122779225294,35,67.55122779225294,70,65.10245558450589,20.068876079277434,39.72522317120857,NaN,NaN,NaN,NaN
1525132800,9243.83,9948.12,7058,7485,12868.132890175692,4901.281,-3065.5708901756916,0,0,NaN,NaN,NaN,0,0,3203.175813530929,NaN,0,0,5854.568357625847,NaN,0,0,NaN,3.0202369260401976,-3.0202369260401976,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,-25.696056410604424,0,0,NaN,0,NaN,NaN,NaN,0,0,0,0,0,27.987828200669536,24.922077949377968,41.63970273743093,0,30,0,30,30,63.53436225535119,30,63.53436225535119,60,-67.06872451070238,5.45704802284272,24.624753229074834,NaN,NaN,NaN,NaN
1527811200,7485,7777,5777,6383.19,12934.868823259349,5185.5955,-2563.677823259347,0,0,NaN,NaN,NaN,0,0,3578.2785239689833,NaN,0,0,5904.913275947195,NaN,0,0,NaN,3.213954457198718,-3.213954457198718,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,-25.980677544602983,0,0,NaN,0,NaN,NaN,NaN,0,0,0,0,0,22.47937489627246,26.423703774597783,36.62891293272538,0,25,0,25,25,52.6517211020861,25,52.6517211020861,50,-55.3034422041722,-8.996241415658524,9.926605700926594,NaN,NaN,NaN,NaN
1530403200,6383.19,8488,6075.01,7727.27,13078.532703345289,5534.8245,-2008.88370334529,0,0,NaN,NaN,NaN,0,0,4022.8613760251033,NaN,0,0,6078.4710591903195,NaN,0,0,NaN,2.7580231930516677,-2.7580231930516677,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,-55.90727615561687,0,0,NaN,0,NaN,NaN,NaN,0,0,0,0,0,19.285487431131926,25.372701748895846,34.452751220143234,0,25,0,25,25,52.175498427448446,25,52.175498427448446,50,54.350996854896884,-13.732049023592259,-1.2875360865994177,NaN,NaN,NaN,NaN
