time,open,high,low,close,BB Upper,BB Basis,BB Lower,Long Expansion,Short Expansion,LinReg,UpperBand,LowerBand,Long,Short,GMA fast,GMA slow,Bullish cross,Bearish cross,Plot,Final Newton value,Long Expansion,Short Expansion,Compression Score,Overbought z (eff),Oversold z (eff),z20,z50,z100,z200,Composite Z (smoothed),Long setup,Short setup,Dyn OB,Dyn OS,QAO,Buy,Sell,QVI Osc,Zero,Upper Band,Lower Band,VWMA spread (z by default),Buy,Sell,Climax Up,Climax Down,Churn,Bulls,Bears,Bias / Sentiment,Volume Band (Open),Volume Band (High,Volume Band (Low),Volume Band (Close),Price Band (Open),Price Band (High,Price Band (Low),Price Band (Close),Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1736294400,96941.98,97254.35,92500,95036.63,101072.79922396535,96376.7555,91680.71177603464,0,0,106328.9450234159,121452.72511380432,91205.16493302748,0,0,96348.3722501497,97626.05559078717,0,0,97064.73747415033,97064.73746936786,0,0,66.10910878013274,1.9787635346277912,-1.9787635346277912,-1.2201412848193227,-1.0509681411364247,-0.48717580876144895,-0.0210539506289598,-0.20774395034708842,0,0,58.762332159779575,-37.39813638918263,-50.978140279267244,0,0,-0.4094063215429624,0,1.0934041285267353,-1.0934041285267353,-0.9896609368419297,0,0,0,0,0,23.04779012601659,16.812571406197993,2.526747003664518,0,45,0,45,45,66.86828649553495,45,66.86828649553495,90,-43.7365729910699,18.985529195070807,42.48673096765983,NaN,NaN,NaN,0
1736380800,95033.18,95363.26,91187,92547.44,101048.20800547126,96115.8775,91183.54699452875,0,0,106322.81814325065,121795.5672071094,90850.0690793919,0,0,96084.52160412312,97587.5065172628,0,0,96634.5186670884,96634.51864590246,0,0,63.783721056733036,2.012275923625766,-2.012275923625766,-1.626885010729103,-1.3676684222743463,-0.7524225559834989,-0.25314073304059764,-0.4026139649082551,0,0,58.762332159779575,-38.649313816479456,-61.73480315149875,0,0,-0.4657286845397266,0,1.0941394084155625,-1.0941394084155625,-1.4072731395146876,0,0,0,0,0,19.407451023597613,23.92488305713576,-7.976734516249444,0,40,0,40,40,70.87924730100622,40,70.87924730100622,80,-61.75849460201243,-9.885900550067694,24.14063281836055,NaN,NaN,NaN,NaN
1736467200,92547.44,95862.92,92209.25,94701.18,100930.67882296396,95989.4325,91048.18617703603,0,0,106386.1285440771,122128.2024994185,90644.0545887357,0,0,95957.99600319238,97511.98054260993,0,0,96450.39117498475,96450.39117498475,0,0,62.51686052836652,1.9902124092829752,-1.9902124092829752,-1.1439358333026852,-1.098262902232345,-0.5738311324141416,-0.10568027651377848,-0.4575663446508732,0,0,58.762332159779575,-39.58536624878863,-22.605281281430504,0,0,-0.3049867610625275,0,1.0945827217405009,-1.0945827217405009,-0.9530441220416128,0,0,0,0,0,20.574748616727828,25.19350746534847,-7.202388868998348,0,45,0,45,45,74.31034770567851,45,74.31034770567851,90,58.62069541135702,-10.224339888481696,8.807537956027234,NaN,NaN,NaN,NaN
1736553600,94701.48,94983.65,93804.05,94565.02,100928.81376611005,95963.296,90997.77823388996,0,0,106469.9444338842,122493.63914083013,90446.24972693827,0,0,95931.55118080156,97422.16482137701,0,0,96270.8320154624,96270.8320154624,0,0,64.17509693084993,1.9625811879008257,-1.9625811879008257,-1.1201387379378882,-1.1139994168849932,-0.611339816620377,-0.14465458265946393,-0.5027233961887831,0,0,56.37677463050195,-41.310311473764386,-23.902979448891738,0,0,-0.4130846765899238,0,1.0957274861833282,-1.0957274861833282,-0.9678828681755418,0,0,0,0,0,19.84133633525015,23.585474938282786,-5.182737350656183,0,12.5,0,12.5,12.5,14.390028133225655,12.5,14.390028133225655,25,3.780056266451311,-8.637529760295536,-1.877498315191501,NaN,NaN,0,NaN
1736640000,94569.91,95383.84,93670.3,94509.62,100929.600910211,95950.549,90971.497089789,0,0,106529.02800826465,122828.03434751173,90230.02166901757,0,0,95918.63068766572,97355.92887842741,0,0,96103.0975377993,96103.0975377993,0,0,65.62921513209164,1.9438437030692386,-1.9438437030692386,-1.0852903169120016,-1.12077278364976,-0.6418013886321906,-0.17757112510989861,-0.5388274039027763,0,0,56.37677463050195,-41.310311473764386,-24.6347981869037,0,0,-0.6744937055524272,0,1.0982463162617424,-1.0982463162617424,-0.9810153873326659,0,0,0,0,0,17.407274568233742,20.54125992457384,-3.5496712704663125,0,12.5,0,12.5,12.5,15.068746571425406,12.5,15.068746571425406,25,-5.137493142850813,-8.695108020790963,-7.298996714376441,NaN,NaN,NaN,0
1736726400,94507.24,95900,89028.64,94506.45,100608.5403723696,95746.148,90883.7556276304,0,0,106558.9184889808,123122.9933176593,89994.84366030229,0,0,95715.75180860196,97284.71589922487,0,0,95951.0358675327,95951.0358675327,0,0,64.4812742327125,1.9909361282465499,-1.9909361282465499,-1.047542775336783,-1.1241242188182508,-0.6690767044226569,-0.20736469093829457,-0.5678394508340445,0,0,56.37677463050195,-41.310311473764386,-3.9005564003135156,0,0,-0.6885748813940262,0,1.100586462809043,-1.100586462809043,-0.9145293841554062,0,0,0,0,0,15.129671725030098,17.44644838748833,-1.9018708146737329,0,45,0,45,45,53.235012185845775,45,53.235012185845775,90,16.470024371691544,-6.941387723097026,-8.382302687104445,NaN,NaN,0,NaN
1736812800,94507.35,97353.29,94311.36,96534.96,100198.62882887527,95605.582,91012.53517112472,0,0,106625.73987190082,123384.16935822912,89867.31038557252,0,0,95578.4680891501,97357.32832083435,0,0,96006.64768967245,96006.64768967245,0,0,65.57397044968958,1.9643295381941313,-1.9643295381941313,-0.6518540770475708,-0.882046346061246,-0.5020207142019758,-0.06813959052733196,-0.5200433581616024,0,0,56.37677463050195,-41.310311473764386,12.624140857439679,0,0,-0.5134575765223943,0,1.1011485493855477,-1.1011485493855477,-0.5068743915557188,0,0,0,0,0,18.286494550584894,14.304932367286,5.307732158377441,0,45,0,45,45,78.12992856821211,45,78.12992856821211,90,66.2598571364242,11.34114587334899,-1.6429696664725872,NaN,NaN,NaN,NaN
1736899200,96534.97,100716.45,96400,100510.23,100914.37822943357,95847.61899999999,90780.85977056641,0,0,106842.65447107443,123707.86780148753,89977.44114066134,0,0,95814.64743034857,97531.24118097601,0,0,96435.56029065602,97581.4764102508,0,0,65.39115189151146,1.9407459215357101,-1.9407459215357101,0.05772817822574146,-0.4047833384287216,-0.1441338280677825,0.2366275595409595,-0.3523769857490695,0,0,56.37677463050195,-41.310311473764386,53.32531128537944,0,0,0.006230967641926932,0,1.0981999309403339,-1.0981999309403339,0.19934257519357035,0,0,0,0,0,26.253919778355765,11.120603904226575,16.863836814517366,0,45,0,45,45,89.84712442708317,45,89.84712442708317,90,89.69424885416633,37.627033465333106,12.443189456592865,NaN,NaN,NaN,NaN
1736985600,100504.27,100880,97277.58,99981.78,101447.64688528131,96138.1135,90828.5801147187,0,0,107049.83818044065,124035.30101574722,90064.37534513409,0,0,96101.88023842731,97611.53920040777,0,0,96773.29550106973,97662.08820693471,0,0,65.09140927908906,1.951763215456293,-1.951763215456293,-0.11584472775003156,-0.5043656055083892,-0.23323987637532775,0.15698197336952618,-0.2734925224395882,0,0,55.88789601128967,-41.310311473764386,22.221761665628645,0,0,0.357420542885657,0,1.0915988895853128,-1.0915988895853128,0.022080621681472276,0,0,0,0,0,28.99516051977894,7.936275441167152,24.64740277224381,0,45,0,45,45,47.811140302143265,45,47.811140302143265,90,5.6222806042865345,57.00716782975824,29.79930181087904,NaN,NaN,0,NaN
1737072000,99981.46,105970,99937.81,104107,102902.23160300078,96586.9225,90271.61339699922,0,0,107396.88358953175,124430.29494491195,90363.47223415154,0,0,96536.11549780428,97776.76179616638,0,0,97471.7435485869,97853.05046175318,0,0,56.295704639544525,1.9482661057888138,-1.9482661057888138,0.5592703140153267,-0.023826812094282373,0.13734241462105337,0.47449413477079005,-0.0835862447629086,0,0,55.70686357124244,-41.310311473764386,54.31835274527215,0,0,0.7453254373250306,0,1.0824010573594822,-1.0824010573594822,0.6637315727029683,0,0,1,0,0,33.62480452514615,4.751946978107729,32.93063754892602,0,50,0,50,50,84.26801685250618,50,84.26801685250618,100,68.53603370501234,74.99239753594628,48.77417756122431,NaN,NaN,NaN,NaN
1737158400,104107,104933.15,102233.45,104435,104144.15364288719,97130.50499999999,90116.85635711279,0,0,107741.89979338841,124821.56658850858,90662.23299826824,0,0,97068.16835833022,97911.4134688366,0,0,98134.91082967387,98194.45325168221,0,0,52.21035231977226,1.9378361060401512,-1.9378361060401512,0.48343987565199936,-0.0361085094193391,0.124677946934275,0.46305752893424185,0.03617830758891721,0,0,54.233651832212516,-41.310311473764386,35.02329848630756,0,0,0.9011950029061402,0,1.0722278932118712,-1.0722278932118712,0.6606990214228441,0,0,0,0,0,34.54936955860966,2.3411092496754224,38.253016194072764,0,30,0,30,30,42.482439146901555,30,42.482439146901555,60,24.96487829380311,87.19587568221253,66.2377123232092,NaN,NaN,0,NaN
1737244800,104435.01,106314.44,99518,101211.13,104467.70028429026,97560.02599999998,90652.35171570971,0,0,107966.28516942152,125149.22562398287,90783.34471486017,0,0,97499.60205163265,98005.5008530485,0,0,98427.88408399065,98428.21115557996,0,0,44.54267615988613,2.010172424275148,-2.010172424275148,-0.2072434962757552,-0.4826843450805824,-0.23682200947495716,0.14829091817149428,-0.018549629533257866,0,0,50.562849363455186,-41.310311473764386,-32.5715958950068,0,0,0.91214068281073,0,1.0662116969394413,-1.0662116969394413,-0.07241536743878878,0,0,0,0,0,32.46951946249262,6.193160365739441,33.93841415111288,0,45,0,45,45,77.935122407221,45,77.935122407221,90,-65.87024481444199,68.97114693377118,71.3505199420263,NaN,NaN,NaN,NaN
1737331200,101217.78,109358.01,99416.27,102145.43,104899.62529930397,97999.5865,91099.54770069604,0,0,108209.36997382928,125478.838162513,90939.90178514556,0,0,97939.32182144665,98101.54835532373,0,0,98781.93607599154,98781.98523238132,0,0,36.43800474660973,2.0777099300291066,-2.0777099300291066,-0.0923300849203657,-0.39695206796708116,-0.17926792580862047,0.19452213453184916,-0.032932092350735506,0,0,50.562849363455186,-41.310311473764386,-24.73911543190173,0,0,1.196807765587897,0,1.066735597955289,-1.066735597955289,-0.04064115311017397,0,0,1,0,0,27.9927912530579,8.655357951223968,30.34314541866563,0,50,0,50,50,52.37789528459467,50,52.37789528459467,100,4.75579056918935,52.89063656022004,67.26115736563155,NaN,NaN,0,NaN
1737417600,102145.42,107291.1,100051,106159.26,106133.22517290633,98588.37,91043.51482709366,0,0,108564.67357575771,125864.97831487542,91264.36883664,0,0,98516.76942195713,98301.92200907356,1,0,99484.53835446853,99485.00959446417,0,0,29.885669039971535,2.0725582879496587,-2.0725582879496587,0.5432870305423276,0.05832774780932125,0.17937973595158893,0.5043053320270023,0.08926545488797608,0,0,50.562849363455186,-41.310311473764386,45.511867665186955,0,0,1.487179203688917,0,1.071992872767549,-1.071992872767549,0.5851001593692504,0,0,1,0,0,29.37262730190855,9.380518758100036,32.836457433238586,0,50,0,50,50,83.34973002936789,50,83.34973002936789,100,66.69946005873577,51.14848715217198,61.573504780228326,NaN,NaN,NaN,NaN
1737504000,106159.27,106431.34,103100,103667.11,106740.53343744783,98926.566,91112.59856255219,0,0,108835.80861570255,126200.8584941556,91470.7587372495,0,0,98849.68912380486,98454.6508599064,0,0,99882.87851118582,99882.87858261031,0,0,25.98450118665243,2.08171365988236,-2.08171365988236,-0.018941167626355806,-0.30100872938746204,-0.11342228580397275,0.2484377359576201,0.06164427546120031,0,0,50.562849363455186,-41.310311473764386,-13.425753312020623,0,0,1.387146218449799,0,1.076157681541848,-1.076157681541848,0.05917773791856149,0,0,0,0,0,28.28031130938479,12.047547815503444,31.422192986313508,0,35,0,35,35,64.60774168227114,35,64.60774168227114,70,-59.21548336454227,40.44725826613796,52.70935461131952,NaN,NaN,NaN,NaN
1737590400,103659.6,106870.87,101200.01,103926.36,107315.29388336447,99216.0585,91116.82311663553,0,0,109080.16560743807,126512.85165325824,91647.4795616179,0,0,99133.41407414002,98555.38059141817,0,0,100267.97198631098,100267.97198895486,0,0,23.82558392665955,2.090107043337782,-2.090107043337782,-0.04675378434200762,-0.30973512851353185,-0.12816529107487426,0.23342225856335383,0.0380997265931561,0,0,50.562849363455186,-41.310311473764386,-2.102361386026243,0,0,1.4521421012030606,0,1.0816518539838131,-1.0816518539838131,0.022814904524456968,0,0,0,0,0,25.09662988858207,13.093341179694136,30.314407762144622,0,50,0,50,50,51.79846619384011,50,51.79846619384011,100,3.5969323876802277,30.88735151617384,42.96157814374321,NaN,NaN,0,NaN
1737676800,103926.36,107200,102751.92,104850.27,107992.19216822136,99548.0795,91103.96683177866,0,0,109372.18551928375,126851.58354965305,91892.78748891446,0,0,99458.24428481104,98707.9962890193,0,0,100704.38132094803,100704.38132353548,0,0,22.016958629996445,2.0743303960262613,-2.0743303960262613,0.04674363584728852,-0.2342944462401707,-0.07438999693614967,0.27741055754767213,0.0422333130735596,0,0,50.562849363455186,-41.310311473764386,0.5381719710904047,0,0,1.4000488975848744,0,1.0849928119482903,-1.0849928119482903,0.15595257745748797,0,0,0,0,0,21.299728966740968,12.639615411488677,30.653378661599884,0,35,0,35,35,47.682801582692676,35,47.682801582692676,70,25.36560316538535,25.450819946717626,35.15552609741743,NaN,NaN,0,NaN
1737763200,104866.13,105294,104104,104733.56,108584.34044572947,99867.49100000001,91150.64155427055,0,0,109654.16599862275,127181.21744946403,92127.11454778146,0,0,99771.7051624385,98801.49037215588,0,0,101088.11262371489,101088.1126237298,0,0,22.25847931499823,2.0303961380603748,-2.0303961380603748,-0.04800140199476502,-0.287969659379412,-0.12487520110879678,0.23014627288545592,0.026410320954590446,0,0,50.562849363455186,-41.310311473764386,-3.8435274881291175,0,0,1.01670146203253,0,1.0834242818787982,-1.0834242818787982,0.12546774714358513,0,0,0,0,0,17.304517380294474,10.955264518787217,32.125747673479886,0,12.5,0,12.5,12.5,15.737903835838855,12.5,15.737903835838855,25,-6.4758076716777095,22.085509817954748,29.12905914064091,NaN,NaN,NaN,0
1737849600,104729.92,105478.8,102452.24,102563,108615.0743683634,99881.6705,91148.26663163658,0,0,109849.76511019291,127464.09862401862,92235.4315963672,0,0,99785.51882270908,98852.90839941792,0,0,101228.57808812299,101228.57808812299,0,0,23.21257299083245,2.0297541101897774,-2.0297541101897774,-0.48409479966969643,-0.5855524452071349,-0.37719709296423576,0.0041239212982892934,-0.07592404778645091,0,0,50.562849363455186,-41.310311473764386,-39.84008926782508,0,0,0.5084073212715087,0,1.080476073649476,-1.080476073649476,-0.26690663891667205,0,0,0,0,0,13.683935835764999,11.058180141168116,30.335231926522695,0,12.5,0,12.5,12.5,53.22295499400865,12.5,53.22295499400865,25,-81.4459099880173,9.585783855864038,20.989691979318515,NaN,0,NaN,NaN
1737936000,102565.28,103228.46,97715.03,102062.42,108811.38443015356,100137.69249999999,91464.00056984642,0,0,110009.40179338846,127723.86235476911,92294.94123200781,0,0,100042.65723644356,98870.1755463566,0,0,101307.99160353985,101307.99160353985,0,0,27.127119828749553,2.0473058132515813,-2.0473058132515813,-0.587968813610202,-0.6668773011510081,-0.4573147117317001,-0.07286173629068192,-0.17157156064306328,0,0,50.562849363455186,-41.310311473764386,-14.750882545258467,0,0,0.4809826348691222,0,1.0795076188930046,-1.0795076188930046,-0.42329483587741634,0,0,0,0,0,10.24994494525217,10.300105974227527,28.86061021378691,0,50,0,50,50,50.343773053451756,50,50.343773053451756,100,0.687546106903504,-1.2925809586637886,11.995050099574035,NaN,NaN,0,NaN
1738022400,102063.92,103770.85,100213.8,101290,108811.17914924613,100450.361,92089.54285075387,0,0,110090.230546832,127930.53323428801,92249.92785937598,0,0,100361.92799147911,98949.17222283364,0,0,101306.27811748843,101306.27811748843,0,0,30.75105991437478,2.0445322468278455,-2.0445322468278455,-0.7328134260617192,-0.7813354545802017,-0.56675755351724,-0.17592453901717997,-0.2728746107406218,0,0,50.562849363455186,-41.310311473764386,-38.31590792983938,0,0,0.3505273077096168,0,1.0788361256674668,-1.0788361256674668,-0.6292652068552329,0,0,0,0,0,7.687211420744663,10.165233866049956,25.89824178353416,0,30,0,30,30,42.99452445702669,30,42.99452445702669,60,-25.98904891405338,-14.86372899519332,1.2593481559731656,NaN,NaN,NaN,0
1738108800,101290.01,104829.64,101275.6,103747.25,108647.86326978619,101010.35149999999,93372.83973021379,0,0,110194.40024380165,128112.63942636001,92276.16106124329,0,0,100936.81689707175,99089.28465274395,0,0,101538.75163010859,101538.75163010859,0,0,36.62552995718739,2.012989536302004,-2.012989536302004,-0.31939975576633495,-0.5107085520978517,-0.35746504143171404,0.005551857761051672,-0.2611936113156761,0,0,50.562849363455186,-39.58536624878863,10.645544211623653,0,0,0.3559011196325473,0,1.0786245090573545,-1.0786245090573545,-0.25616957374867644,0,0,0,0,0,10.063254994108975,8.737359230609767,28.383453923289025,0,35,0,35,35,69.54709749280511,35,69.54709749280511,70,69.0941949856102,4.406084032060304,-0.003010744452020238,NaN,NaN,NaN,NaN
1738195200,103747.25,106484.77,103289.74,104742.64,108733.7916372168,101512.4245,94291.05736278319,0,0,110310.94352617084,128291.07517037207,92330.81188196961,0,0,101446.72029660709,99157.45513668082,0,0,101843.88385581253,101843.88385581253,0,0,41.43776497859369,1.9924826812979015,-1.9924826812979015,-0.19925681653823535,-0.4290781752061708,-0.29972332604390467,0.054858613820394746,-0.23091773598707813,0,0,50.562849363455186,-38.649313816479456,1.796286766740666,0,0,0.36775936715944646,0,1.078938718172784,-1.078938718172784,-0.17215114263887882,0,0,0,0,0,12.870525535105182,7.281389167344758,31.888784827882223,0,35,0,35,35,51.19359983823669,35,51.19359983823669,70,32.387199676473394,25.80775251157171,7.27150224260375,NaN,NaN,0,NaN
1738281600,104742.63,106090,101506,102411.26,108388.6245082083,101904.73649999998,95420.84849179166,0,0,110334.40339118472,128416.16047850731,92252.64630386213,0,0,101851.8380185518,99204.11340263384,0,0,101897.91967906848,101897.91967906848,0,0,43.218882489296846,2.0184544887896685,-2.0184544887896685,-0.6653222771649133,-0.753573176354859,-0.5819813644121254,-0.20012841008349114,-0.31216871291458215,0,0,50.562849363455186,-38.649313816479456,-41.93264108993122,0,0,0.23789578905240857,0,1.0790498973691103,-1.0790498973691103,-0.6357901503140468,0,0,0,0,0,13.114558329885687,9.926699720749225,27.494045847812817,0,35,0,35,35,68.48533061113534,35,68.48533061113534,70,-66.97066122227066,15.746370900436714,10.944071846373394,NaN,NaN,NaN,NaN
1738368000,102414.05,102781.65,100250,100623.85,107783.37811381916,102210.44799999999,96637.51788618082,0,0,110304.23272176323,128523.40702538594,92085.05841814051,0,0,102171.58162194375,99188.30693407124,0,0,101776.57970963338,101800.95312615037,0,0,45.98444124464842,2.012981152233914,-2.012981152233914,-0.9840188021273764,-0.9922847355004364,-0.8004767049993691,-0.40399406229444296,-0.4430183198212813,0,0,50.562849363455186,-39.58536624878863,-49.49980428758461,0,0,-0.13229665484058795,0,1.0790185572989086,-1.0790185572989086,-0.978506066795091,0,0,0,0,0,11.557173496311677,12.491942448131866,20.945954098383613,0,12.5,0,12.5,12.5,47.41516094683086,12.5,47.41516094683086,25,-69.83032189366172,-2.8260171904435865,8.01513961687809,NaN,0,NaN,NaN
