time,open,high,low,close,BB Upper,BB Basis,BB Lower,Long Expansion,Short Expansion,LinReg,UpperBand,LowerBand,Long,Short,GMA fast,GMA slow,Bullish cross,Bearish cross,Plot,Final Newton value,Long Expansion,Short Expansion,Compression Score,Overbought z (eff),Oversold z (eff),z20,z50,z100,z200,Composite Z (smoothed),Long setup,Short setup,Dyn OB,Dyn OS,QAO,Buy,Sell,QVI Osc,Zero,Upper Band,Lower Band,VWMA spread (z by default),Buy,Sell,Climax Up,Climax Down,Churn,Bulls,Bears,Bias / Sentiment,Volume Band (Open),Volume Band (High,Volume Band (Low),Volume Band (Close),Price Band (Open),Price Band (High,Price Band (Low),Price Band (Close),Normalized Vol,Normalized Price,RROF Smooth,Signal Line,EoM +ve,EoM -ve,Compression +ve,Compression -ve
1760497200,112860.93,112924.9,111868.2,112073.9,113953.7522741235,112296.05649999948,110638.36072587546,0,0,112009.34643250695,118768.84331219849,105249.84955281542,0,0,112292.9886282924,113681.20836380393,0,0,112761.70335743637,112761.70335743637,0,0,53.931740154878504,1.9985540557587922,-1.9985540557587922,-0.00811745018392978,0.23900614470505033,0.3878131781772679,0.15405550534317292,0.4097364711293992,0,0,48.59466073304897,-73.78520395298823,-35.44366103782417,0,0,0.3479802601469024,0,0.6136337955737694,-0.6136337955737694,0.23958138221607753,0,0,0,0,0,4.2754957577940855,11.910270688527413,-20.757657543818425,0,30,0,30,30,68.03099544094769,30,68.03099544094769,60,-76.06199088189538,-44.663467065043385,-17.961644421406707,NaN,0,NaN,NaN
1760500800,112075.4,112524.5,111793.73,112389.78,113968.56089324907,112320.17799999949,110671.79510674991,0,0,112077.48519283753,118836.23217668268,105318.73820899238,0,0,112317.14382655077,113620.43724195646,0,0,112726.28208529958,112726.28208529958,0,0,53.63253674410592,1.9819638950830578,-1.9819638950830578,0.2050670525016523,0.38316928713684156,0.5244689354118833,0.3036459923085474,0.3949219510176583,0,0,48.59466073304897,-73.78520395298823,-21.10257191283532,0,0,0.32838287180114045,0,0.6128283039044524,-0.6128283039044524,0.4349888507699072,0,0,0,0,0,4.928818890466773,12.840501602192319,-18.95847404629414,0,25,0,25,25,46.621767061683116,25,46.621767061683116,50,43.243534123366224,-43.83775372673731,-30.37951279389217,NaN,NaN,NaN,NaN
1760504400,112389.78,112709.13,112235,112486.5,113966.03361500672,112376.30299999946,110786.5723849922,0,0,112158.19365013792,118916.84941559446,105399.53788468138,0,0,112373.47993791288,113571.64166066333,0,0,112703.44569622343,112703.44569622343,0,0,56.295435038719624,1.955741889533744,-1.955741889533744,0.27901546209906203,0.4358540297150299,0.5788601856976937,0.3714537071642442,0.4057203228810934,0,0,48.59466073304897,-73.78520395298823,-15.58970949409516,0,0,0.3503449939966886,0,0.6115799839166258,-0.6115799839166258,0.46961970897889016,0,0,0,0,0,6.079138131483977,12.154446125824151,-15.052162963390685,0,25,0,25,25,36.53444645060001,25,36.53444645060001,50,23.06889290120002,-33.11232289610847,-34.61382427344908,NaN,NaN,0,NaN
1760508000,112486.3,112628.68,111944.27,112515.72,113861.07456687505,112466.46649999949,111071.85843312393,0,0,112239.95279614336,118998.19850266879,105481.70708961794,0,0,112464.29553993698,113526.16449608954,0,0,112685.56705848787,112685.56705848787,0,0,62.210217519359816,1.9448167613777607,-1.9448167613777607,0.3077564661794843,0.45881388080915686,0.6062356285168276,0.4125886378259224,0.42364530227204633,0,0,48.59466073304897,-73.78520395298823,-13.643341554915875,0,0,0.3298273917087099,0,0.6094632505200841,-0.6094632505200841,0.4014636181519469,0,0,0,0,0,7.235116425644094,10.214191741134409,-9.499254061990186,0,25,0,25,25,37.04462377394413,25,37.04462377394413,50,24.089247547888267,-16.585755532308372,-30.3248624516314,NaN,NaN,0,NaN
1760511600,112514.69,112755.54,112273.93,112642.34,113834.8898980978,112528.85949999948,111222.82910190117,0,0,112322.6288539946,119079.33236375423,105565.92534423496,0,0,112526.95498985596,113485.10098035447,0,0,112681.45019577474,112681.45019577474,0,0,67.35510875967991,1.9237677154318114,-1.9237677154318114,0.3846652176516247,0.517464308368155,0.6671177496752696,0.49064779507511025,0.45874311550490765,0,0,48.59466073304897,-73.78520395298823,-1.2352048307034842,0,0,0.24650312266239766,0,0.6069047235136031,-0.6069047235136031,0.4507600689187956,0,0,0,0,0,7.859541906206851,8.45196462932222,-4.491744087796533,0,12.5,0,12.5,12.5,30.59971859255356,12.5,30.59971859255356,25,36.19943718510712,-3.1394075729045716,-20.91440021337332,0,NaN,NaN,NaN
1760515200,112633.69,113564,112585.21,113013.13,113716.70791947847,112635.04249999949,111553.3770805205,0,0,112432.19756887054,119189.10260668925,105675.29253105183,0,0,112633.73781874134,113439.87928512321,0,0,112713.0387485581,112713.03835572148,0,0,71.28172104650662,1.928308274162732,-1.928308274162732,0.5892026323128878,0.6715489980027182,0.819677833638229,0.6717659603095636,0.5392145071153657,0,0,48.59466073304897,-73.78520395298823,9.80469388668808,0,0,0.2552457197722609,0,0.6034466160466039,-0.6034466160466039,0.6291217876871442,0,0,0,0,0,9.385886165892638,6.778751153948808,1.7491088367178331,0,25,0,25,25,44.96209064592383,25,44.96209064592383,50,39.92418129184766,16.046046608782607,-6.14313755757231,NaN,NaN,NaN,NaN
1760518800,113013.12,113189.11,112449.92,112618.04,113529.05643929249,112711.51399999947,111893.97156070646,0,0,112527.24962121215,119283.90937949833,105770.58986292596,0,0,112710.77039862025,113382.9353035231,0,0,112703.99124869543,112703.99124869543,0,0,76.47419385658665,1.9274137867777583,-1.9274137867777583,0.35506161055847957,0.5165126214241768,0.683493360593401,0.5408175514364929,0.5425550011076227,0,0,48.59466073304897,-73.78520395298823,-4.931037347426512,0,0,0.12693525273351214,0,0.5997209488357453,-0.5997209488357453,0.2485548409713434,0,0,0,0,0,9.615703548725993,8.08464714721819,1.379155105953167,0,25,0,25,25,57.770204155070715,25,57.770204155070715,50,-65.54040831014143,9.674511964414046,2.4569793051841153,NaN,0,NaN,NaN
1760522400,112618.04,112721.01,112147.21,112346.01,113373.72036951757,112754.95099999949,112136.18163048141,0,0,112620.01166666664,119377.37131221124,105862.65202112205,0,0,112754.5262811596,113323.34039395578,0,0,112669.89779643872,112669.89779643872,0,0,80.42459692829333,1.918209642846867,-1.918209642846867,0.21278809353680483,0.41804507499289006,0.5976334443850817,0.4613528962231717,0.5136669466702293,0,0,48.59466073304897,-73.78520395298823,-13.044784113594147,0,0,0.06699646039663107,0,0.5973618677327598,-0.5973618677327598,0.011596448015468814,0,0,0,0,0,8.897138245051922,11.149602425264101,-3.1207034365864104,0,30,0,30,30,55.50533733075416,30,55.50533733075416,60,-51.01067466150831,-9.190595614166208,1.2012425956703638,NaN,NaN,NaN,NaN
1760526000,112339.84,112697.67,111747.77,112000.01,113399.20805456933,112706.94599999949,112014.68394542964,0,0,112706.12953719015,119465.839096175,105946.4199782053,0,0,112706.41411801556,113259.45005357603,0,0,112606.09895868265,112606.09895868265,0,0,86.77479846414667,1.9325069093965792,-1.9325069093965792,0.044962551299423746,0.2953179630635978,0.48668336819400493,0.35052062651139415,0.4541276583053534,0,0,48.59466073304897,-73.78520395298823,-26.612344667774106,0,0,-0.1935456872626391,0,0.596661902056067,-0.596661902056067,-0.17768111735504616,0,0,0,0,0,7.542433541705346,15.144546188899207,-10.348880815611025,0,30,0,30,30,58.86523693726937,30,58.86523693726937,60,-57.730473874538745,-32.19354574806842,-9.31692597727361,NaN,NaN,NaN,NaN
1760529600,112000,112184.57,111446,111790.38,113466.79607228433,112676.5629999995,111886.32992771467,0,0,112790.08180303044,119553.70748017912,106026.45612588176,0,0,112675.86924579048,113197.21283135831,0,0,112528.4114388081,112528.4114388081,0,0,89.63739923207334,1.9343213091133813,-1.9343213091133813,-0.031201415889771624,0.23218876166472852,0.42967618213132686,0.29718029723486933,0.39466177142910597,0,0,48.59466073304897,-73.78520395298823,-28.733068961830067,0,0,-0.2659829527350387,0,0.5982376121308777,-0.5982376121308777,-0.3087878013134041,0,0,0,0,0,6.191316371154333,17.93885926229721,-16.6853601573008,0,30,0,30,30,49.73722731616144,30,49.73722731616144,60,-39.47445463232287,-48.23278899078223,-24.140989616738185,NaN,NaN,NaN,NaN
1760533200,111790.37,112088.1,110800,111460.64,113553.6593845792,112607.3944999995,111661.1296154198,0,0,112868.46060743812,119638.77575671059,106098.14545816564,0,0,112606.39840063768,113140.6935066663,0,0,112426.71892082639,112426.7189208259,0,0,86.58953294937001,1.9677003851687527,-1.9677003851687527,-0.1648964238437506,0.12470744879934734,0.32905170935750255,0.19091000733177574,0.3187966560667641,0,0,48.59466073304897,-73.78520395298823,-33.68843240081249,0,0,-0.2798523392239043,0,0.5992050026768597,-0.5992050026768597,-0.4119769175930437,0,0,0,1,0,4.841992967001098,21.138377121335438,-23.98943686725235,0,50,0,50,50,69.28405927691031,50,69.28405927691031,100,-38.56811855382061,-62.24522719134194,-40.62964056186415,NaN,NaN,NaN,0
1760536800,111461.2,112322.49,110890.02,111146.5,113648.18510467515,112519.53999999948,111390.89489532381,0,0,112920.82640220382,119698.90555603466,106142.74724837298,0,0,112518.12079027483,113073.41783814794,0,0,112304.79330931911,112304.79330930789,0,0,82.25309980801833,2.006184078248936,-2.006184078248936,-0.28117567868768306,0.024450813150765287,0.23207932090806002,0.08443313965856256,0.2335514863480771,0,0,48.59466073304897,-73.78520395298823,-37.44506301046571,0,0,-0.32034107468706174,0,0.6007729693467554,-0.6007729693467554,-0.5220126055310167,0,0,0,1,0,3.492669562847864,26.448856476875516,-33.109294252152246,0,50,0,50,50,78.43961123659777,50,78.43961123659777,100,-56.87922247319555,-75.49049899842929,-56.31396385601093,NaN,NaN,NaN,NaN
1760540400,111143.83,111662.28,110429.41,110867.71,113764.99228205105,112429.68799999947,111094.38371794789,0,0,112943.55707851237,119722.0246030997,106165.08955392505,0,0,112427.698727484,112981.81823853051,0,0,112167.9282322411,112167.92823218144,0,0,77.68904990400917,2.0324242332597526,-2.0324242332597526,-0.37301276419062457,-0.06156667223722235,0.1463365788701921,-0.01194442470007029,0.14643330694732765,0,0,48.59466073304897,-72.580280567961,-47.70665713981306,0,0,-0.329682105125899,0,0.6026657268509155,-0.6026657268509155,-0.5542443815243884,0,0,0,1,0,2.339907677437204,31.850462453595956,-42.07525949265152,0,50,0,50,50,73.30961980616689,50,73.30961980616689,100,-46.619239612333786,-85.59459452240417,-69.68865159395978,NaN,NaN,NaN,0
1760544000,110864.01,111200,110656,110809.96,113794.6358742236,112317.77399999948,110840.91212577536,0,0,112953.73538567497,119724.34123262095,106183.12953872899,0,0,112315.33863342398,112915.20964648697,0,0,112038.59792440862,112038.59792440453,0,0,74.99035828533792,2.0166180459964296,-2.0166180459964296,-0.33825255966285117,-0.05840946602077389,0.14429729865657495,-0.010875659045305035,0.09007113180858389,0,0,48.59466073304897,-70.2113525661041,-43.47090854015917,0,0,-0.6164009925014053,0,0.6063401329595595,-0.6063401329595595,-0.5248225356605882,0,0,0,0,0,1.4230454086179565,33.973034326477766,-48.740488549151486,0,40,0,40,40,52.19024249864214,40,52.19024249864214,80,-24.380484997284285,-91.91857189465031,-80.07773186210814,NaN,NaN,NaN,0
1760547600,110809.96,111249.57,110185.87,111238.18,113714.10582683177,112220.9159999995,110727.72617316723,0,0,112971.6373195591,119723.59318045952,106219.68145865868,0,0,112218.42633398315,112851.42459660138,0,0,111962.36764589351,111962.36764589351,0,0,72.39101247600229,2.025376162259495,-2.025376162259495,-0.03870887639833075,0.13670296702000928,0.3250233160759745,0.20724957796057192,0.1239647963241825,0,0,48.59466073304897,-68.76404052132128,-25.42898488468027,0,0,-0.6173959497516595,0,0.6086330640981582,-0.6086330640981582,-0.19218698490851815,0,0,0,0,0,7.245178966052726,31.73603236140529,-40.94554880410542,0,45,0,45,45,84.68600169220574,45,84.68600169220574,90,79.37200338441147,-65.26836853219017,-77.60174259966433,NaN,NaN,NaN,NaN
1760551200,111233.16,111558.99,110866.77,111480.75,113577.17264398432,112131.70799999949,110686.24335601466,0,0,112993.21602341594,119720.08782072473,106266.34422610715,0,0,112129.37438967645,112786.06927433207,0,0,111916.49929866556,111916.49929866556,0,0,72.44550623800114,2.014282145332839,-2.014282145332839,0.128603953863646,0.24846215868140462,0.4293161361353882,0.336786381232139,0.18798935789847482,0,0,48.59466073304897,-68.11516798283654,-15.883503303224593,0,0,-0.7209422004383995,0,0.6104998491742196,-0.6104998491742196,0.0074157057904378,0,0,0,0,0,13.710996837414386,27.235805269940077,-30.175085878746184,0,30,0,30,30,59.95263864739363,30,59.95263864739363,60,59.905277294787254,-34.74771632831875,-63.81649729983619,NaN,NaN,NaN,NaN
1760554800,111484.21,111613.54,111127.75,111318.21,113463.99934362053,112044.2184999995,110624.43765637846,0,0,113002.35642148767,119698.42532674843,106306.2875162269,0,0,112041.9669008795,112710.4924105489,0,0,111859.51936545932,111859.51936545932,0,0,73.72275311900057,1.9955251894768886,-1.9955251894768886,0.04975639170676425,0.19179746227320627,0.37584570694305597,0.27944530559391634,0.21099201263384698,0,0,48.59466073304897,-67.17975361890998,-14.134449655475866,0,0,-0.695161635985771,0,0.6125066474547225,-0.6125066474547225,-0.04904350923093395,0,0,0,0,0,16.436062632573883,24.493882403273698,-26.499791067724388,0,45,0,45,45,59.71830855851322,45,59.71830855851322,90,-29.436617117026444,-19.625056858071193,-46.82353290079375,NaN,NaN,NaN,0
1760558400,111313.45,111615.99,110565.5,111162.87,113342.04260308747,111950.2919999995,110558.54139691155,0,0,112969.38316391192,119582.2568616189,106356.50946620494,0,0,111948.12793541804,112629.10050479716,0,0,111793.17180684414,111793.17180684414,0,0,73.73637655950029,2.008593373955938,-2.008593373955938,-0.029399183777298492,0.1342392844777342,0.32171317875277367,0.21855155054207623,0.20604093073683483,0,0,48.59466073304897,-66.88077314809226,-18.2650981035665,0,0,-0.7462022422910239,0,0.6160696378715119,-0.6160696378715119,-0.1254862410762342,0,0,0,0,0,15.621350277915143,22.084402416452402,-28.41677028165199,0,35,0,35,35,43.471522813163716,35,43.471522813163716,70,-16.943045626327425,-17.227564868645683,-32.75576731463334,NaN,NaN,NaN,0
1760562000,111162.86,111474.1,110530.36,110886.78,113265.40602005951,111855.4169999995,110445.4279799395,0,0,112921.2509889806,119446.68943132524,106395.81254663595,0,0,111853.19540961325,112529.55698950509,0,0,111706.8487776209,111706.8487776209,0,0,72.38902161308347,2.0152914274403315,-2.0152914274403315,-0.18008447094700533,0.02645436481040466,0.22079976347549335,0.10229912730163596,0.16438701983008971,0,0,48.59466073304897,-66.49811710813283,-25.70316025661183,0,0,-0.8532260493839442,0,0.6237194409480734,-0.6237194409480734,-0.2726042022495172,0,0,0,0,0,13.669023561136186,21.621825971830344,-33.29272544927466,0,35,0,35,35,57.79085062591328,35,57.79085062591328,70,-45.58170125182655,-22.695916388556885,-25.06858754536056,NaN,NaN,NaN,NaN
1760565600,110886.78,111434.12,110702.67,110709.88,113162.7986329896,111747.86449999952,110332.93036700944,0,0,112870.86068181832,119321.56173256613,106420.1596310705,0,0,111745.62612317661,112428.12439018092,0,0,111611.89937022842,111611.89937022842,0,0,73.17367747320841,2.0090941964703655,-2.0090941964703655,-0.2604180735913937,-0.037425232476674765,0.15978366700412963,0.03294119658641883,0.11411734661833137,0,0,48.59466073304897,-65.505806191908,-28.455440025679902,0,0,-0.9931887840431364,0,0.6315259154995846,-0.6315259154995846,-0.3367676596380839,0,0,0,0,0,11.716696844357225,22.61245531082444,-38.4949135475398,0,35,0,35,35,61.90946704718128,35,61.90946704718128,70,-53.818934094362554,-31.768249949842954,-25.020362663589367,NaN,NaN,NaN,NaN
1760569200,110709.88,111058.84,110616.69,110804.12,113148.20134175585,111684.37549999953,110220.54965824321,0,0,112807.6970853994,119155.4037352635,106459.99043553529,0,0,111681.9798812926,112328.77447721433,0,0,111534.96800163524,111534.96800163524,0,0,74.92017206993754,1.9861340344658358,-1.9861340344658358,-0.17119789590498574,0.012342761819064872,0.20391934269900086,0.0849716381733059,0.09874800204517785,0,0,48.59466073304897,-61.995418132180056,-24.29419807379229,0,0,-1.1017046841288567,0,0.6389885446813227,-0.6389885446813227,-0.2539014877615061,0,0,0,0,0,10.341482795206533,21.081378436751166,-40.655928991194415,0,30,0,30,30,35.29019945325908,30,35.29019945325908,60,10.58039890651815,-34.054576543805545,-27.96758788529552,NaN,NaN,0,NaN
1760572800,110804.11,110912.72,110400.02,110482.33,113104.21454136122,111589.00299999952,110073.79145863782,0,0,112729.77353305777,118975.13525422302,106484.41181189253,0,0,111586.43546539081,112226.84180178632,0,0,111434.71676338426,111434.71676338423,0,0,75.1684193683021,1.9722717133647816,-1.9722717133647816,-0.3640284254116957,-0.1221725540647205,0.08046504904741102,-0.05681578278079073,0.04108513439650405,0,0,48.59466073304897,-58.18222446343074,-33.96914059155256,0,0,-1.2608388708477851,0,0.6485383000390774,-0.6485383000390774,-0.44967231323673945,0,0,0,0,0,8.71618659008359,21.666007367860505,-44.02437538341885,0,30,0,30,30,66.20914100547219,30,66.20914100547219,60,-72.4182820109444,-42.52049399534045,-33.78299490981418,NaN,0,NaN,NaN
1760576400,110482.32,111400.73,110470.13,111347.21,112992.68178157283,111532.03849999951,110071.3952184262,0,0,112656.97253719003,118740.62317490918,106573.32189947087,0,0,111529.65310713211,112149.0757457447,0,0,111426.3827859191,111426.3827859191,0,0,74.56337635081772,1.972155349099772,-1.972155349099772,0.2661928217434918,0.27631131374468637,0.4401854847164476,0.35431737122415335,0.1440115507294861,0,0,48.59466073304897,-49.66501796522914,2.84318024886735,0,0,-1.2619565851388006,0,0.6584575723564918,-0.6584575723564918,0.18654924526313754,0,0,0,0,0,11.925199309147098,20.105758071983978,-37.58506336912435,0,30,0,30,30,76.43057825301275,30,76.43057825301275,60,92.86115650602552,-26.719626739242482,-32.80508370648224,0,NaN,NaN,NaN
1760580000,111353.64,111618.27,111052.38,111566.07,112874.22006541748,111484.55599999949,110094.8919345815,0,0,112626.64160468325,118630.49753489795,106622.78567446854,0,0,111482.39700075083,112079.96994656503,0,0,111439.68633011727,111439.68633011727,0,0,76.34418817540886,1.9565351043694137,-1.9565351043694137,0.41423022597790177,0.37912089943100996,0.5342279543550149,0.4644247974216192,0.24910289497962645,0,0,48.59466073304897,-49.66349222825481,5.513457585036745,0,0,-1.1437123221984409,0,0.6660313164864754,-0.6660313164864754,0.3569419520814215,0,0,0,0,0,16.429849669950148,17.850880448405675,-27.901584196701435,0,35,0,35,35,64.0882875072397,35,64.0882875072397,70,58.176575014479404,-5.347977776129478,-24.070485390739517,NaN,NaN,NaN,NaN
